"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Cover Crops",23,"2012-1","1","1","Other Soil Properties","Abiotic Factors","Soil Moisture","soil water content at cash crop emergence, 10 cm depth","10 cm","0-30 cm","cm^3^  water/cm^3^ soil","repeated measure ANOVA","mean",0,"NA","NA",0.26,1,"NA","NA",0.252,"ns","0","mono","no cover crop","no cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.08,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"302","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",0,"5","NA",5.56,2,"5","NA",5.58,"ns","0","mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Two species","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0.02,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"303","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",0,"5","NA",5.56,3,"5","NA",5.57,"ns","0","mix_3","no cover crop","no winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Three or more species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0.01,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"304","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",1,"4","NA",5.56,2,"4","NA",5.56,"ns","0","mono_mix_2","forage radish","forage radish for winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Mixture comparisons","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"305","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",1,"4","NA",5.56,3,"4","NA",5.57,"ns","0","mono_mix_3","forage radish","forage radish for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0.01,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"306","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",2,"4","NA",5.56,3,"4","NA",5.57,"ns","0","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0.01,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"307","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",1,"5","NA",5.57,2,"5","NA",5.58,"ns","0","mono_mix_2","forage radish","forage radish for winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Mixture comparisons","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0.01,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"308","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",1,"5","NA",5.57,3,"5","NA",5.57,"ns","0","mono_mix_3","forage radish","forage radish for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"309","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",0,"4","NA",5.58,1,"4","NA",5.56,"ns","0","mono","no cover crop","no winter cover crop, headland","forage radish","forage radish for winter cover crop, headland","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.02,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"310","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",0,"4","NA",5.58,2,"4","NA",5.56,"ns","0","mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Two species","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-0.02,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"311","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",0,"4","NA",5.58,3,"4","NA",5.57,"ns","0","mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Three or more species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-0.01,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"312","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"se",2,"5","NA",5.58,3,"5","NA",5.57,"ns","0","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-0.01,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"313","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",1,"5","NA",82.2,2,"5","NA",83.5,"ns","0","mono_mix_2","forage radish","forage radish for winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Mixture comparisons","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,1.3,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"314","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",1,"5","NA",82.2,3,"5","NA",80.1,"ns","0","mono_mix_3","forage radish","forage radish for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-2.1,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"315","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",2,"5","NA",83.5,3,"5","NA",80.1,"ns","0","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-3.4,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"316","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",0,"5","NA",83.6,1,"5","NA",82.2,"ns","0","mono","no cover crop","no winter cover crop, non-headland","forage radish","forage radish for winter cover crop, non-headland","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.4,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"317","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",0,"5","NA",83.6,2,"5","NA",83.5,"ns","0","mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Two species","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-0.1,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"318","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",0,"5","NA",83.6,3,"5","NA",80.1,"ns","0","mix_3","no cover crop","no winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Three or more species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-3.5,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"319","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",1,"NA","NA",83.6,2,"NA","NA",85.3,"ns","0","mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,1.7,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"320","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",1,"NA","NA",83.6,3,"NA","NA",83,"ns","0","mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-0.6,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"321","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",0,"NA","NA",83.8,1,"NA","NA",83.6,"ns","0","mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.2,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"322","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",0,"NA","NA",83.8,2,"NA","NA",85.3,"ns","0","mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Two species","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,1.5,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"323","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",0,"NA","NA",83.8,3,"NA","NA",83,"ns","0","mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Three or more species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-0.8,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"324","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",0,"4","NA",84,1,"4","NA",85.1,"ns","0","mono","no cover crop","no winter cover crop, headland","forage radish","forage radish for winter cover crop, headland","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.1,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"325","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",0,"4","NA",84,2,"4","NA",87.1,"ns","0","mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Two species","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,3.1,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"326","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",0,"4","NA",84,3,"4","NA",86,"ns","0","mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Three or more species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,2,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"327","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",1,"4","NA",85.1,2,"4","NA",87.1,"ns","0","mono_mix_2","forage radish","forage radish for winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Mixture comparisons","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,2,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"328","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",1,"4","NA",85.1,3,"4","NA",86,"ns","0","mono_mix_3","forage radish","forage radish for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0.9,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"329","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",2,"NA","NA",85.3,3,"NA","NA",83,"ns","0","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-2.3,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"330","Cover Crops",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Soil Structure","Aggregate Size","water aggregate stability","0-50 cm","0-60 cm","%",NA,"mean",2,"4","NA",87.1,3,"4","NA",86,"ns","0","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-1.1,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"331","Cover Crops",4,"2011-2","1;2","1;2;3;4","Crop Yields","Grain Production","Soybean","soybean grain yield",NA,"NA","kg/ha",NA,"se",0,"NA","NA",301.3,1,"NA","NA",301.3,"ns","0","mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Production | Soybean","Positive | assumed societal benefit"
"332","Cover Crops",4,"2011-2","1;2","1;2;3;4","Crop Yields","Grain Production","Soybean","soybean grain yield",NA,"NA","kg/ha",NA,"se",0,"NA","NA",301.3,2,"NA","NA",301.3,"ns","0","mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Two species","Non-legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Production | Soybean","Positive | assumed societal benefit"
"333","Cover Crops",4,"2011-2","1;2","1;2;3;4","Crop Yields","Grain Production","Soybean","soybean grain yield",NA,"NA","kg/ha",NA,"se",0,"NA","NA",301.3,3,"NA","NA",301.3,"ns","0","mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Three or more species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Production | Soybean","Positive | assumed societal benefit"
