"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","pm_group1","pm_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"330","Early Season Pest Management",75,"2002-2","1;2","1","Crop Yields","Grain Yields","Corn","maize yield","NA","NA","mg/ha","LSMeans","mean",0,"NA","NA",3.45,1,"NA","NA",3.4,"ns","untreated_seedF","untreated","untreated maize seed","captan","fungicide seed treatment, captan (0.06 g ai / kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-1.45,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"331","Early Season Pest Management",75,"2002-2","1;2","1","Crop Yields","Grain Yields","Corn","maize yield","NA","NA","mg/ha","LSMeans","mean",0,"NA","NA",3.45,4,"NA","NA",3.48,"ns","untreated_seedF","untreated","untreated maize seed","captan; pentachloronitrobenzene; thiabendazole","captan (0.06 g ai / kg seed)/pentachloronitrobenzene (0.26 g / ai / kg seed)/thiabendazole (0.03 g ai / kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0.87,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"332","Early Season Pest Management",75,"2002-2","1;2","1","Crop Yields","Grain Yields","Corn","maize yield","NA","NA","mg/ha","LSMeans","mean",0,"NA","NA",3.45,5,"NA","NA",3.12,"0.01","untreated_seedF","untreated","untreated maize seed","fludioxonil","fludioxonil (0.03 g ai/kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-9.57,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"333","Early Season Pest Management",75,"2002-2","1;2","1","Crop Yields","Grain Yields","Corn","maize yield","NA","NA","mg/ha","LSMeans","mean",0,"NA","NA",3.45,2,"NA","NA",3.34,"ns","untreated_seedF","untreated","untreated maize seed","pentachloronitrobenzene","pentachloronitrobenzene (0.26 g / ai / kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-3.19,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"334","Early Season Pest Management",75,"2002-2","1;2","1","Crop Yields","Grain Yields","Corn","maize yield","NA","NA","mg/ha","LSMeans","mean",0,"NA","NA",3.45,3,"NA","NA",3.55,"ns","untreated_seedF","untreated","untreated maize seed","thiabendazole","thiabendazole (0.03 g ai / kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,2.9,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"335","Early Season Pest Management",76,"2007-2","1","1","Pests","Invertebrate Pests","Soybean Aphids (Cumulative Aphid Days)","cumulative aphid days (soybean)","NA","NA","days","LSMeans","mean",0,"NA","NA",6799,1,"NA","NA",4152,"0.1","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Negative","assumed societal harm",NA,NA,NA,NA,-38.93,"Pests | Invertebrate Pests | Soybean Aphids (Cumulative Aphid Days)","Negative | assumed societal harm"
"336","Early Season Pest Management",76,"2007-2","2","1","Pests","Invertebrate Pests","Soybean Aphids (Cumulative Aphid Days)","cumulative aphid days (soybean)","NA","NA","days","LSMeans","mean",0,"NA","NA",7774,1,"NA","NA",6616,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Negative","assumed societal harm",NA,NA,NA,NA,-14.9,"Pests | Invertebrate Pests | Soybean Aphids (Cumulative Aphid Days)","Negative | assumed societal harm"
"337","Early Season Pest Management",76,"2007-2","1","1","Pests","Natural Enemies","Invertebrate Predators In Soybean","number of predators (hover flies) in soybean","NA","NA","#","LSMeans","mean",0,"NA","NA",130,1,"NA","NA",145,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,11.54,"Pests | Natural Enemies | Invertebrate Predators In Soybean","Positive | assumed societal benefit"
"338","Early Season Pest Management",76,"2007-2","2","1","Pests","Natural Enemies","Invertebrate Predators In Soybean","number of predators (hover flies) in soybean","NA","NA","#","LSMeans","mean",0,"NA","NA",32,1,"NA","NA",34,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,6.25,"Pests | Natural Enemies | Invertebrate Predators In Soybean","Positive | assumed societal benefit"
"339","Early Season Pest Management",76,"2007-2","1","1","Pests","Natural Enemies","Invertebrate Predators In Soybean","number of predators (lacewings) in soybean","NA","NA","#","LSMeans","mean",0,"NA","NA",11,1,"NA","NA",7,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-36.36,"Pests | Natural Enemies | Invertebrate Predators In Soybean","Positive | assumed societal benefit"
"340","Early Season Pest Management",76,"2007-2","2","1","Pests","Natural Enemies","Invertebrate Predators In Soybean","number of predators (lacewings) in soybean","NA","NA","#","LSMeans","mean",0,"NA","NA",3,1,"NA","NA",5,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,66.67,"Pests | Natural Enemies | Invertebrate Predators In Soybean","Positive | assumed societal benefit"
"341","Early Season Pest Management",76,"2007-2","1","1","Pests","Natural Enemies","Invertebrate Predators In Soybean","number of predators (lady beetles) in soybean","NA","NA","#","LSMeans","mean",0,"NA","NA",23,1,"NA","NA",23,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Pests | Natural Enemies | Invertebrate Predators In Soybean","Positive | assumed societal benefit"
"342","Early Season Pest Management",76,"2007-2","2","1","Pests","Natural Enemies","Invertebrate Predators In Soybean","number of predators (lady beetles) in soybean","NA","NA","#","LSMeans","mean",0,"NA","NA",6,1,"NA","NA",9,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,50,"Pests | Natural Enemies | Invertebrate Predators In Soybean","Positive | assumed societal benefit"
"343","Early Season Pest Management",76,"2007-2","1","1","Pests","Natural Enemies","Invertebrate Predators In Soybean","number of predators (insidious flower bugs) in soybean","NA","NA","#","LSMeans","mean",0,"NA","NA",305,1,"NA","NA",277,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-9.18,"Pests | Natural Enemies | Invertebrate Predators In Soybean","Positive | assumed societal benefit"
"344","Early Season Pest Management",76,"2007-2","2","1","Pests","Natural Enemies","Invertebrate Predators In Soybean","number of predators (insidious flower bugs) in soybean","NA","NA","#","LSMeans","mean",0,"NA","NA",30,1,"NA","NA",28,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-6.67,"Pests | Natural Enemies | Invertebrate Predators In Soybean","Positive | assumed societal benefit"
"345","Early Season Pest Management",76,"2007-2","1","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","T/ha","LSMeans","mean",0,"NA","NA",4,1,"NA","NA",4.2,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,5,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"346","Early Season Pest Management",76,"2007-2","2","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","T/ha","LSMeans","mean",0,"NA","NA",3.2,1,"NA","NA",3.6,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,12.5,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"347","Early Season Pest Management",77,"1987-2","1","1","Crop Yields","Stand Count","Soybean","total number soybean plants per 1.5 m","NA","NA","#","Duncan","mean",0,"NA","NA",38.4,3,"NA","NA",37.6,"ns","untreated_seedI","untreated","untreated soybean seed","diazinon; lindane; captan (Agrox D-L Plus)","diazinon (0.33% w/w), lindane (15.0% w/w) and captan (14.67% w/w) applied at rate of 2.25 g formulation / kg seed in a bucket","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-2.08,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"348","Early Season Pest Management",77,"1987-2","1","1","Crop Yields","Stand Count","Soybean","total number soybean plants per 1.5 m","NA","NA","#","Duncan","mean",0,"NA","NA",38.4,4,"NA","NA",35.5,"0.05","untreated_seedI","untreated","untreated soybean seed","diazinon; lindane; captan (Agrox D-L Plus)","diazinon (0.33% w/w), lindane (15.0% w/w) and captan (14.67% w/w) applied at rate of 2.25 g formulation / kg seed hopper box treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-7.55,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"349","Early Season Pest Management",77,"1987-2","2","1","Crop Yields","Stand Count","Soybean","total number soybean plants per 1.5 m","NA","NA","#","Duncan","mean",0,"NA","NA",37.5,3,"NA","NA",37,"ns","untreated_seedI","untreated","untreated soybean seed","diazinon; lindane; captan (Agrox D-L Plus)","diazinon (0.33% w/w), lindane (15.0% w/w) and captan (14.67% w/w) applied at rate of 2.25 g formulation / kg seed in a bucket","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-1.33,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"350","Early Season Pest Management",77,"1987-2","2","1","Crop Yields","Stand Count","Soybean","total number soybean plants per 1.5 m","NA","NA","#","Duncan","mean",0,"NA","NA",37.5,4,"NA","NA",32.2,"0.05","untreated_seedI","untreated","untreated soybean seed","diazinon; lindane; captan (Agrox D-L Plus)","diazinon (0.33% w/w), lindane (15.0% w/w) and captan (14.67% w/w) applied at rate of 2.25 g formulation / kg seed hopper box treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-14.13,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"351","Early Season Pest Management",77,"1987-2","1","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","g/1.5 m","Duncan","mean",0,"NA","NA",395.4,3,"NA","NA",401.5,"ns","untreated_seedI","untreated","untreated soybean seed","diazinon; lindane; captan (Agrox D-L Plus)","diazinon (0.33% w/w), lindane (15.0% w/w) and captan (14.67% w/w) applied at rate of 2.25 g formulation / kg seed in a bucket","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,1.54,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"352","Early Season Pest Management",77,"1987-2","1","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","g/1.5 m","Duncan","mean",0,"NA","NA",395.4,4,"NA","NA",382.2,"ns","untreated_seedI","untreated","untreated soybean seed","diazinon; lindane; captan (Agrox D-L Plus)","diazinon (0.33% w/w), lindane (15.0% w/w) and captan (14.67% w/w) applied at rate of 2.25 g formulation / kg seed hopper box treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-3.34,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"353","Early Season Pest Management",77,"1987-2","2","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","g/1.5 m","Duncan","mean",0,"NA","NA",269.1,3,"NA","NA",254.4,"ns","untreated_seedI","untreated","untreated soybean seed","diazinon; lindane; captan (Agrox D-L Plus)","diazinon (0.33% w/w), lindane (15.0% w/w) and captan (14.67% w/w) applied at rate of 2.25 g formulation / kg seed in a bucket","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-5.46,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"354","Early Season Pest Management",77,"1987-2","2","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","g/1.5 m","Duncan","mean",0,"NA","NA",269.1,4,"NA","NA",282.3,"ns","untreated_seedI","untreated","untreated soybean seed","diazinon; lindane; captan (Agrox D-L Plus)","diazinon (0.33% w/w), lindane (15.0% w/w) and captan (14.67% w/w) applied at rate of 2.25 g formulation / kg seed hopper box treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,4.91,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"355","Early Season Pest Management",77,"1987-2","1","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","g/1.5 m","Duncan","mean",0,"NA","NA",395.4,1,"NA","NA",411.3,"ns","untreated_bandI","untreated","untreated soybean seed","phorate","phorate (1.13 kg a.i. / ha)","Pyrethroid (Insecticide)","Soil","Positive","assumed societal benefit",NA,NA,NA,NA,4.02,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"356","Early Season Pest Management",77,"1987-2","1","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","g/1.5 m","Duncan","mean",0,"NA","NA",395.4,2,"NA","NA",394.5,"ns","untreated_bandI","untreated","untreated soybean seed","phorate","phorate (1.7 kg a.i. / ha)","Pyrethroid (Insecticide)","Soil","Positive","assumed societal benefit",NA,NA,NA,NA,-0.23,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"357","Early Season Pest Management",77,"1987-2","2","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","g/1.5 m","Duncan","mean",0,"NA","NA",269.1,1,"NA","NA",288.7,"ns","untreated_bandI","untreated","untreated soybean seed","phorate","phorate (1.13 kg a.i. / ha)","Pyrethroid (Insecticide)","Soil","Positive","assumed societal benefit",NA,NA,NA,NA,7.28,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
