"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_trtspecifics","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","nutrient_groups","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Nutrient Management",120,"2008-2","1","1","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","stalk nitrate",NA,NA,"NA","mg/kg","LSD","mean","0","2","NA",4190,"1","2",NA,5684,"1.0999999999999999E-2","1","broad_band","Broadcast","broadcasted fertilizer (UAN mixed with Nitamin-Nfusion)","Banded","banned fertilizer (UAN mixed with Nitamin-Nfusion)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,35.66,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"199","Nutrient Management",128,"1997-3","2","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","NA","NA",12,"1","NA",NA,11.9,"ns","0","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-0.83,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"200","Nutrient Management",128,"1997-3","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","NA","NA",9.1,"1","NA",NA,11.4,"0.1","1","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,25.27,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"201","Nutrient Management",128,"1997-3","1","1","Crop Yields","Crop Growth","Corn Aboveground Biomass","silage yield",NA,NA,"NA","Mg/ha","LSD","mean","0","NA","NA",18,"1","NA",NA,17.8,"ns","0","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-1.11,"Crop Yields | Crop Growth | Corn Aboveground Biomass","Positive | assumed societal benefit"
"202","Nutrient Management",128,"1997-3","2","1","Crop Yields","Crop Growth","Corn Aboveground Biomass","silage yield",NA,NA,"NA","Mg/ha","LSD","mean","0","NA","NA",19,"1","NA",NA,18.7,"ns","0","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-1.58,"Crop Yields | Crop Growth | Corn Aboveground Biomass","Positive | assumed societal benefit"
"203","Nutrient Management",128,"1997-3","3","1","Crop Yields","Crop Growth","Corn Aboveground Biomass","silage yield",NA,NA,"NA","Mg/ha","LSD","mean","0","NA","NA",13.4,"1","NA",NA,16.3,"0.1","1","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,21.64,"Crop Yields | Crop Growth | Corn Aboveground Biomass","Positive | assumed societal benefit"
"204","Nutrient Management",128,"1997-3","1","1","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize total nitrogen",NA,NA,"NA","kg/ha","LSD","mean","0","NA","NA",189,"1","NA",NA,185,"ns","0","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-2.12,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"205","Nutrient Management",128,"1997-3","2","1","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize total nitrogen",NA,NA,"NA","kg/ha","LSD","mean","0","NA","NA",217,"1","NA",NA,213,"ns","0","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-1.84,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"206","Nutrient Management",128,"1997-3","3","1","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize total nitrogen",NA,NA,"NA","kg/ha","LSD","mean","0","NA","NA",144,"1","NA",NA,197,"0.1","1","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,36.81,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"207","Nutrient Management",128,"1997-3","1","1","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize nitrogen recovery",NA,NA,"NA","%","LSD","mean","0","NA","NA",67.4,"1","NA",NA,64.3,"ns","0","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-3.1,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"208","Nutrient Management",128,"1997-3","2","1","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize nitrogen recovery",NA,NA,"NA","%","LSD","mean","0","NA","NA",91.1,"1","NA",NA,88.1,"ns","0","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-3,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"209","Nutrient Management",128,"1997-3","3","1","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize nitrogen recovery",NA,NA,"NA","%","LSD","mean","0","NA","NA",45,"1","NA",NA,87.5,"0.1","-1","timing_fall_spring","Fall","fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row","Spring","spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,42.5,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"210","Nutrient Management",129,"1993-2","1","1","Crop Yields","Crop Damage","Corn Stand Count Damage","maize broken stalks",NA,NA,"NA","%","LSD","mean","0","NA","NA",42,"1","NA",NA,11,"0.05","1","preplant_postplant","Preplant","preplant nitrogen fertilizer applied in early April (1 month before planting of cash crop)","Early Season","postplant nitrogen fertilizer applied in mid June (1.5 months after planting of cash crop)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-31,"Crop Yields | Crop Damage | Corn Stand Count Damage","Negative | assumed societal harm"
"211","Nutrient Management",129,"1993-2","2","1","Crop Yields","Crop Damage","Corn Stand Count Damage","maize broken stalks",NA,NA,"NA","%","LSD","mean","0","NA","NA",32,"1","NA",NA,26,"0.05","1","preplant_postplant","Preplant","preplant nitrogen fertilizer applied in early April (1 month before planting of cash crop)","Early Season","postplant nitrogen fertilizer applied in mid June (1.5 months after planting of cash crop)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-6,"Crop Yields | Crop Damage | Corn Stand Count Damage","Negative | assumed societal harm"
"212","Nutrient Management",129,"1993-2","2","1","Crop Yields","Crop Damage","Corn Stand Count Damage","maize broken stalks",NA,NA,"NA","%","LSD","mean","0","NA","NA",156,"1","NA",NA,164,"0.05","1","preplant_postplant","Preplant","preplant nitrogen fertilizer applied in early April (1 month before planting of cash crop)","Early Season","postplant nitrogen fertilizer applied in mid June (1.5 months after planting of cash crop)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,8,"Crop Yields | Crop Damage | Corn Stand Count Damage","Negative | assumed societal harm"
"213","Nutrient Management",131,"1993-1","1","1;2;3;4;5;6","Crop Yields","Grain Yields","Corn","maize yield",NA,NA,"NA","Mg/ha","contrasts","mean","0","NA","NA",10.8,"1","NA",NA,10.7,"ns","0","uniform_variable","Broadcast","uniformly applied fertilizer (based upon the median value for the field)","Variable Rate Application","variable rate fertilizer (based upon interpolated values of the soil fertility within the plot)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-0.93,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"214","Nutrient Management",131,"1993-1","1","1;2;3;4;5;6","Crop Yields","Grain Yields","Soybean","soybean yield",NA,NA,"NA","Mg/ha","contrasts","mean","0","NA","NA",3.8,"1","NA",NA,3.8,"ns","0","uniform_variable","Broadcast","uniformly applied fertilizer (based upon the median value for the field)","Variable Rate Application","variable rate fertilizer (based upon interpolated values of the soil fertility within the plot)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"215","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Ammonium","Early Season","soil ammonium","at maize planting","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","0","NA","NA",1.43,"1","NA",NA,1.36,"0.1","1","timing_preplant_plant","Preplant","early application of nitrogen fertilizer (preplanting & planting and/or V6 stage, March)","Early Season","late application of nitrogen fertilizer (no preplant fertilization, applied at planting and/or V6 stage)","Application Timing","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-4.9,"Soil Nutrients | Ammonium | Early Season","Dependent on other factors | dependent on other factors"
"216","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Nitrate","Early Season","soil nitrate","at maize planting","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","0","NA","NA",1.51,"1","NA",NA,1.22,"0.1","1","timing_preplant_plant","Preplant","early application of nitrogen fertilizer (preplanting & planting and/or V6 stage, March)","Early Season","late application of nitrogen fertilizer (no preplant fertilization, applied at planting and/or V6 stage)","Application Timing","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-19.21,"Soil Nutrients | Nitrate | Early Season","Dependent on other factors | dependent on other factors"
"217","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Nitrate","Early Season","total soil mineral nitrate","at maize planting","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","0","NA","NA",1.81,"1","NA",NA,1.63,"0.1","1","timing_preplant_plant","Preplant","early application of nitrogen fertilizer (preplanting & planting and/or V6 stage, March)","Early Season","late application of nitrogen fertilizer (no preplant fertilization, applied at planting and/or V6 stage)","Application Timing","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-9.94,"Soil Nutrients | Nitrate | Early Season","Dependent on other factors | dependent on other factors"
"218","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Ammonium","Early Season","soil ammonium","maize V6 stage","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","2","NA","NA",1.7,"3","NA",NA,1.46,"0.05","1","split_plant_plantV6","Preplant","nitrogen fertilizer applied at planting only","Early Season","nitrogen fertilizer applied at planting and V6","Application Timing","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-14.12,"Soil Nutrients | Ammonium | Early Season","Dependent on other factors | dependent on other factors"
"219","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Ammonium","Early Season","soil ammonium","maize V6 stage","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","2","NA","NA",1.7,"4","NA",NA,1.36,"0.05","1","split_plant_V6","Preplant","nitrogen fertilizer applied at planting only","Early Season","nitrogen fertilizer applied at V6 only","Application Timing","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-20,"Soil Nutrients | Ammonium | Early Season","Dependent on other factors | dependent on other factors"
"220","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Ammonium","Early Season","soil ammonium","maize V6 stage","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","4","NA","NA",1.36,"3","NA",NA,1.46,"ns","0","split_V6_plantV6","Single Application","nitrogen fertilizer applied at V6 only","Split Application","nitrogen fertilizer applied at planting and V6","NA","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,7.35,"Soil Nutrients | Ammonium | Early Season","Dependent on other factors | dependent on other factors"
"221","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Nitrate","Early Season","soil nitrate","maize V6 stage","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","2","NA","NA",2.15,"3","NA",NA,2.08,"ns","0","split_plant_plantV6","Preplant","nitrogen fertilizer applied at planting only","Early Season","nitrogen fertilizer applied at planting and V6","Application Timing","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.26,"Soil Nutrients | Nitrate | Early Season","Dependent on other factors | dependent on other factors"
"222","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Nitrate","Early Season","soil nitrate","maize V6 stage","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","2","NA","NA",2.15,"4","NA",NA,1.78,"0.05","1","split_plant_V6","Preplant","nitrogen fertilizer applied at planting only","Early Season","nitrogen fertilizer applied at V6 only","Application Timing","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-17.21,"Soil Nutrients | Nitrate | Early Season","Dependent on other factors | dependent on other factors"
"223","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Nitrate","Early Season","soil nitrate","maize V6 stage","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","4","NA","NA",1.78,"3","NA",NA,2.08,"0.05","-1","split_V6_plantV6","Single Application","nitrogen fertilizer applied at V6 only","Split Application","nitrogen fertilizer applied at planting and V6","NA","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,16.85,"Soil Nutrients | Nitrate | Early Season","Dependent on other factors | dependent on other factors"
"224","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Nitrate","Early Season","total soil mineral nitrate","maize V6 stage","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","2","NA","NA",2.29,"3","NA",NA,2.18,"ns","0","split_plant_plantV6","Preplant","nitrogen fertilizer applied at planting only","Early Season","nitrogen fertilizer applied at planting and V6","Application Timing","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-4.8,"Soil Nutrients | Nitrate | Early Season","Dependent on other factors | dependent on other factors"
"225","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Nitrate","Early Season","total soil mineral nitrate","maize V6 stage","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","2","NA","NA",2.29,"4","NA",NA,1.94,"0.05","1","split_plant_V6","Preplant","nitrogen fertilizer applied at planting only","Early Season","nitrogen fertilizer applied at V6 only","Application Timing","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-15.28,"Soil Nutrients | Nitrate | Early Season","Dependent on other factors | dependent on other factors"
"226","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Nitrate","Early Season","total soil mineral nitrate","maize V6 stage","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","4","NA","NA",1.94,"3","NA",NA,2.18,"0.05","-1","split_V6_plantV6","Single Application","nitrogen fertilizer applied at V6 only","Split Application","nitrogen fertilizer applied at planting and V6","NA","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,12.37,"Soil Nutrients | Nitrate | Early Season","Dependent on other factors | dependent on other factors"
"227","Nutrient Management",132,"2001-2","1;2","1","Soil Nutrients","Ammonium","Mid Season","soil ammonium","maize R1 stage","0-30 cm","0-30 cm","log kg N/ha","LSD","mean","0","NA","NA",1.65,"1","NA",NA,1.72,"ns","0","timing_preplant_plant","Preplant","early application of nitrogen fertilizer (preplanting & planting and/or V6 stage, March)","Early Season","late application of nitrogen fertilizer (no preplant fertilization, applied at planting and/or V6 stage)","Application Timing","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,4.24,"Soil Nutrients | Ammonium | Mid Season","Dependent on other factors | dependent on other factors"
