"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Cover crop",23,"2012-1","1","1","Other Soil Properties","Abiotic Factors","Soil moisture","soil water content at cash crop emergence, 10 cm depth","10 cm","0-30 cm","cm^3  water/cm^3 soil","repeated measure ANOVA","mean",0,"NA","NA",0.26,1,"NA","NA",0.252,"ns","0","mono","no cover crop","no cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.08,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"800","Cover crop",4,"2011-2","1;2","1;2;3;4","Soil Nutrients","Nitrogen","Nitrate (NO3)","soil nitrate (NO3-N)","0-50 cm","0-60 cm","MG/ha",NA,"mean",2,"4","NA",3.22,3,"4","NA",3.24,"ns","0","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,0.62,"Soil Nutrients | Nitrogen | Nitrate (NO3)","Dependent on other factors | dependent on other factors"
"801","Cover crop",4,"2011-2","1;2","1;2;3;4","Soil Nutrients","Nitrogen","Nitrate (NO3)","soil nitrate (NO3-N)","0-50 cm","0-60 cm","MG/ha",NA,"mean",2,"5","NA",3.22,3,"5","NA",3.22,"ns","0","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,0,"Soil Nutrients | Nitrogen | Nitrate (NO3)","Dependent on other factors | dependent on other factors"
"802","Cover crop",4,"2011-2","1;2","1;2;3;4","Soil Nutrients","Nitrogen","Nitrate (NO3)","soil nitrate (NO3-N)","0-50 cm","0-60 cm","MG/ha",NA,"mean",1,"5","NA",3.24,2,"5","NA",3.22,"ns","-1","mono_mix_2","forage radish","forage radish for winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Mixture comparisons","Non-legume Mixture","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-0.62,"Soil Nutrients | Nitrogen | Nitrate (NO3)","Dependent on other factors | dependent on other factors"
"803","Cover crop",4,"2011-2","1;2","1;2;3;4","Soil Nutrients","Nitrogen","Nitrate (NO3)","soil nitrate (NO3-N)","0-50 cm","0-60 cm","MG/ha",NA,"mean",1,"5","NA",3.24,3,"5","NA",3.22,"ns","-1","mono_mix_3","forage radish","forage radish for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-0.62,"Soil Nutrients | Nitrogen | Nitrate (NO3)","Dependent on other factors | dependent on other factors"
"804","Cover crop",4,"2011-2","1;2","1;2;3;4","Soil Nutrients","Nitrogen","Nitrate (NO3)","soil nitrate (NO3-N)","0-50 cm","0-60 cm","mg/kg",NA,"se",0,"5","NA",3.5,1,"5","NA",3.9,"ns","0","mono","no cover crop","no winter cover crop, non-headland","forage radish","forage radish for winter cover crop, non-headland","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,11.43,"Soil Nutrients | Nitrogen | Nitrate (NO3)","Dependent on other factors | dependent on other factors"
"805","Cover crop",4,"2011-2","1;2","1;2;3;4","Soil Nutrients","Nitrogen","Nitrate (NO3)","soil nitrate (NO3-N)","0-50 cm","0-60 cm","mg/kg",NA,"se",0,"5","NA",3.5,2,"5","NA",5.5,"ns","0","mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Two species","Non-legume Mixture","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,57.14,"Soil Nutrients | Nitrogen | Nitrate (NO3)","Dependent on other factors | dependent on other factors"
"806","Cover crop",31,"2002-2","1;2","1","Crop Yields","Crop Growth","Corn stalk biomass","aboveground dry biomass (maize) at harvest",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"NA","NA",252.4,1,"NA","NA",229.2,"0.05","-1","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-9.19,"Crop Yields | Crop Growth | Corn stalk biomass","Positive | assumed societal benefit"
"807","Cover crop",31,"2002-2","1;2","1","Crop Yields","Crop Growth","Corn stalk biomass","aboveground dry biomass (maize) at harvest",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"NA","NA",252.4,3,"NA","NA",247.9,"ns","0","mix_2","no cover crop","no winter cover crop","winter rye + hairy vetch","rye/vetch winter cover crop","Two species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-1.78,"Crop Yields | Crop Growth | Corn stalk biomass","Positive | assumed societal benefit"
"808","Cover crop",31,"2002-2","1;2","1","Crop Yields","Crop Growth","Corn stalk biomass","aboveground dry biomass (maize) at harvest",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"NA","NA",252.4,2,"NA","NA",270.6,"0.05","1","mono","no cover crop","no winter cover crop","hairy vetch","vetch winter cover crop","Single species","Legume","Positive","assumed societal benefit",NA,NA,NA,NA,7.21,"Crop Yields | Crop Growth | Corn stalk biomass","Positive | assumed societal benefit"
"809","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"4","NA",102,1,"4","NA",74,"0.05","-1","mono","no cover crop","no winter cover crop, 0 kg N /ha","winter rye","rye winter cover crop, 0 kg N /ha","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-27.45,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"810","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"4","NA",102,3,"4","NA",88,"0.05","-1","mix_2","no cover crop","no winter cover crop, 0 kg N /ha","winter rye + hairy vetch","rye/vetch winter cover crop, 0 kg N /ha","Two species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-13.73,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"811","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"5","NA",145,1,"5","NA",146,"ns","0","mono","no cover crop","no winter cover crop, 90 kg N /ha","winter rye","rye winter cover crop, 90 kg N /ha","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.69,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"812","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"5","NA",145,2,"5","NA",162,"ns","0","mono","no cover crop","no winter cover crop, 90 kg N /ha","hairy vetch","vetch winter cover crop, 90 kg N /ha","Single species","Legume","Positive","assumed societal benefit",NA,NA,NA,NA,11.72,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"813","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"5","NA",145,3,"5","NA",140,"ns","0","mix_2","no cover crop","no winter cover crop, 90 kg N /ha","winter rye + hairy vetch","rye/vetch winter cover crop, 90 kg N /ha","Two species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-3.45,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"814","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"6","NA",158,1,"6","NA",150,"ns","0","mono","no cover crop","no winter cover crop, 180 kg N /ha","winter rye","rye winter cover crop, 180 kg N /ha","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-5.06,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"815","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"6","NA",158,2,"6","NA",159,"ns","0","mono","no cover crop","no winter cover crop, 180 kg N /ha","hairy vetch","vetch winter cover crop, 180 kg N /ha","Single species","Legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.63,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"816","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"6","NA",158,3,"6","NA",159,"ns","0","mix_2","no cover crop","no winter cover crop, 180 kg N /ha","winter rye + hairy vetch","rye/vetch winter cover crop, 180 kg N /ha","Two species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,0.63,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"817","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"7","NA",181,1,"7","NA",172,"ns","0","mono","no cover crop","no winter cover crop, 270 kg N /ha","winter rye","rye winter cover crop, 270 kg N /ha","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-4.97,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"818","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"7","NA",181,2,"7","NA",193,"ns","0","mono","no cover crop","no winter cover crop, 270 kg N /ha","hairy vetch","vetch winter cover crop, 270 kg N /ha","Single species","Legume","Positive","assumed societal benefit",NA,NA,NA,NA,6.63,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"819","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"7","NA",181,3,"7","NA",183,"ns","0","mix_2","no cover crop","no winter cover crop, 270 kg N /ha","winter rye + hairy vetch","rye/vetch winter cover crop,  270 kg N /ha","Two species","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,1.1,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"820","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",0,"4","NA",102,2,"4","NA",121,"0.05","1","mono","no cover crop","no winter cover crop, 0 kg N /ha","hairy vetch","vetch winter cover crop, 0 kg N /ha","Single species","Legume","Positive","assumed societal benefit",NA,NA,NA,NA,18.63,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"821","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",1,"4","NA",74,3,"4","NA",88,"ns","0","mono_mix_2","winter rye","rye winter cover crop, 0 kg N /ha","winter rye + hairy vetch","rye/vetch winter cover crop, 0 kg N /ha","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,18.92,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"822","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",1,"5","NA",146,2,"5","NA",162,"ns","0","mono_mono","winter rye","rye winter cover crop, 90 kg N /ha","hairy vetch","vetch winter cover crop, 90 kg N /ha","Mixture comparisons","Legume","Positive","assumed societal benefit",NA,NA,NA,NA,10.96,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"823","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",1,"5","NA",146,3,"5","NA",140,"ns","0","mono_mix_2","winter rye","rye winter cover crop, 90 kg N /ha","winter rye + hairy vetch","rye/vetch winter cover crop, 90 kg N /ha","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,-4.11,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"824","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",1,"6","NA",150,2,"6","NA",159,"ns","0","mono_mono","winter rye","rye winter cover crop, 180 kg N /ha","hairy vetch","vetch winter cover crop, 180 kg N /ha","Mixture comparisons","Legume","Positive","assumed societal benefit",NA,NA,NA,NA,6,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"825","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",1,"6","NA",150,3,"6","NA",159,"ns","0","mono_mix_2","winter rye","rye winter cover crop, 180 kg N /ha","winter rye + hairy vetch","rye/vetch winter cover crop, 180 kg N /ha","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,6,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"826","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",1,"7","NA",172,2,"7","NA",193,"ns","0","mono_mono","winter rye","rye winter cover crop, 270 kg N /ha","hairy vetch","vetch winter cover crop, 270 kg N /ha","Mixture comparisons","Legume","Positive","assumed societal benefit",NA,NA,NA,NA,12.21,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"827","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",1,"7","NA",172,3,"7","NA",183,"ns","0","mono_mix_2","winter rye","rye winter cover crop, 270 kg N /ha","winter rye + hairy vetch","rye/vetch winter cover crop, 270 kg N /ha","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,6.4,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"828","Cover crop",31,"2002-2","1;2","1","Crop Yields","Crop Growth","Corn stalk biomass","aboveground dry biomass (maize) at harvest",NA,"NA","g/plant","Standard Error of the Difference","mean",1,"NA","NA",229.2,2,"NA","NA",270.6,"0.05","NA","mono_mono","winter rye","rye winter cover crop","hairy vetch","vetch winter cover crop","Mixture comparisons","Legume","Positive","assumed societal benefit",NA,NA,NA,NA,18.06,"Crop Yields | Crop Growth | Corn stalk biomass","Positive | assumed societal benefit"
"829","Cover crop",31,"2002-2","1;2","1","Crop Yields","Crop Growth","Corn stalk biomass","aboveground dry biomass (maize) at harvest",NA,"NA","g/plant","Standard Error of the Difference","mean",1,"NA","NA",229.2,3,"NA","NA",247.9,"0.05","NA","mono_mix_2","winter rye","rye winter cover crop","winter rye + hairy vetch","rye/vetch winter cover crop","Mixture comparisons","Non-legume + Legume Mixture","Positive","assumed societal benefit",NA,NA,NA,NA,8.16,"Crop Yields | Crop Growth | Corn stalk biomass","Positive | assumed societal benefit"
"830","Cover crop",31,"2002-2","1;2","1","Crop Yields","Grain Production","Corn","maize grain yield, weight of kernels",NA,"NA","g/plant","Standard Error of the Difference","mean",1,"4","NA",74,2,"4","NA",121,"0.05","NA","mono_mono","winter rye","rye winter cover crop, 0 kg N /ha","hairy vetch","vetch winter cover crop, 0 kg N /ha","Mixture comparisons","Legume","Positive","assumed societal benefit",NA,NA,NA,NA,63.51,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
