,review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_timeseries,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention,Review,group_level1_alt,group_level2_alt,norm_interp2,norm_interp3,norm_interp2_alt,norm_interp3_alt,per_change,grouping,normative_effect
1,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community,"fungivores (Aphelenchoides) at planting, intermediate, and final growth stages",NA,0-25 cm,0-30 cm,#/250 g soil,ANOVA,mean,0,NA,NA,57.2,1,NA,NA,91.7,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,60.31,Pests | Nematodes | Nematode Community ; Other Soil Properties | Biotic Factors | Nematode Community,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
541,Continuous Cover,4004,1983-3,2;3,1,Pests,Invertebrate Pests,Aphids,"abundance of aphids on cowpeas, 40 days after emergence",No,NA,NA,# aphids/bud,NA,mean,0,NA,NA,0.43,3,NA,NA,0.41,ns,monocrop,sorghum,intercrop,sorghum; cowpea; maize,Three or More Species,"Legume, Non-Legume & Non-Legume",Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-4.65,Pests | Invertebrate Pests | Aphids ; NA | NA | Aphids,Negative | assumed societal harm ; NA | NA
542,Continuous Cover,4004,1983-3,2;3,1,Pests,Invertebrate Pests,Aphids,"abundance of aphids on cowpeas, 50 days after emergence",No,NA,NA,# aphids/bud,NA,mean,0,NA,NA,0.18,2,NA,NA,0.23,ns,monocrop,sorghum,intercrop,sorghum; cowpea,Two Species,Legume & Non-Legume,Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,27.78,Pests | Invertebrate Pests | Aphids ; NA | NA | Aphids,Negative | assumed societal harm ; NA | NA
543,Continuous Cover,4004,1983-3,2;3,1,Pests,Invertebrate Pests,Aphids,"abundance of aphids on cowpeas, 50 days after emergence",No,NA,NA,# aphids/bud,NA,mean,0,NA,NA,0.18,3,NA,NA,0.4,ns,monocrop,sorghum,intercrop,sorghum; cowpea; maize,Three or More Species,"Legume, Non-Legume & Non-Legume",Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,122.22,Pests | Invertebrate Pests | Aphids ; NA | NA | Aphids,Negative | assumed societal harm ; NA | NA
544,Continuous Cover,4004,1983-3,2;3,1,Pests,Invertebrate Pests,Pod-Borers,"abundance of pod-borers on cowpeas, 30 days after emergence",No,NA,NA,# pod-borers/bud,NA,mean,0,NA,NA,0.02,2,NA,NA,0.02,ns,monocrop,sorghum,intercrop,sorghum; cowpea,Two Species,Legume & Non-Legume,Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,0,Pests | Invertebrate Pests | Pod-Borers ; NA | NA | Pod-Borers,Negative | assumed societal harm ; NA | NA
545,Continuous Cover,4004,1983-3,2;3,1,Pests,Invertebrate Pests,Pod-Borers,"abundance of pod-borers on cowpeas, 30 days after emergence",No,NA,NA,# pod-borers/bud,NA,mean,0,NA,NA,0.02,3,NA,NA,0.02,ns,monocrop,sorghum,intercrop,sorghum; cowpea; maize,Three or More Species,"Legume, Non-Legume & Non-Legume",Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,0,Pests | Invertebrate Pests | Pod-Borers ; NA | NA | Pod-Borers,Negative | assumed societal harm ; NA | NA
546,Continuous Cover,4004,1983-3,2;3,1,Pests,Invertebrate Pests,Pod-Borers,"abundance of pod-borers on cowpeas, 40 days after emergence",No,NA,NA,# pod-borers/bud,NA,mean,0,NA,NA,0.1,2,NA,NA,0.32,ns,monocrop,sorghum,intercrop,sorghum; cowpea,Two Species,Legume & Non-Legume,Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,220,Pests | Invertebrate Pests | Pod-Borers ; NA | NA | Pod-Borers,Negative | assumed societal harm ; NA | NA
547,Continuous Cover,4004,1983-3,2;3,1,Pests,Invertebrate Pests,Pod-Borers,"abundance of pod-borers on cowpeas, 40 days after emergence",No,NA,NA,# pod-borers/bud,NA,mean,0,NA,NA,0.1,3,NA,NA,0.29,ns,monocrop,sorghum,intercrop,sorghum; cowpea; maize,Three or More Species,"Legume, Non-Legume & Non-Legume",Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,190,Pests | Invertebrate Pests | Pod-Borers ; NA | NA | Pod-Borers,Negative | assumed societal harm ; NA | NA
548,Continuous Cover,4004,1983-3,2;3,1,Pests,Invertebrate Pests,Pod-Borers,"abundance of pod-borers on cowpeas, 50 days after emergence",No,NA,NA,# pod-borers/bud,NA,mean,0,NA,NA,0.32,2,NA,NA,0.16,ns,monocrop,sorghum,intercrop,sorghum; cowpea,Two Species,Legume & Non-Legume,Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-50,Pests | Invertebrate Pests | Pod-Borers ; NA | NA | Pod-Borers,Negative | assumed societal harm ; NA | NA
549,Continuous Cover,4004,1983-3,2;3,1,Pests,Invertebrate Pests,Pod-Borers,"abundance of pod-borers on cowpeas, 50 days after emergence",No,NA,NA,# pod-borers/bud,NA,mean,0,NA,NA,0.32,3,NA,NA,0.24,ns,monocrop,sorghum,intercrop,sorghum; cowpea; maize,Three or More Species,"Legume, Non-Legume & Non-Legume",Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-25,Pests | Invertebrate Pests | Pod-Borers ; NA | NA | Pod-Borers,Negative | assumed societal harm ; NA | NA
550,Continuous Cover,4005,1982-6,5,1,Crop Yields,Crop Growth,Tree Diameter,tree stand mean diameter at breast height,No,NA,NA,cm,NA,mean,0,NA,NA,8.3,1,NA,NA,9.9,NA,tree monocrop,Acacia albida,alley crop,Acacia albida; maize (long rains); mung bean (short rains),Two Species,Leguminous Tree & Non-Legume or Legume,Trees,Variable Fertilization,Rainfed,Pest Management; Nutrient Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,19.28,Crop Yields | Crop Growth | Tree Diameter ; NA | NA | Tree Diameter,Positive | assumed societal benefit ; NA | NA
551,Continuous Cover,4005,1982-6,2,1,Crop Yields,Grain Yields,Maize,maize grain yields,No,NA,NA,kg/ha,NA,mean,0,NA,NA,3665,1,NA,NA,3205,NA,tree monocrop,Acacia albida,alley crop,Acacia albida; maize (long rains); mung bean (short rains),Two Species,Leguminous Tree & Non-Legume or Legume,Trees,Variable Fertilization,Rainfed,Pest Management; Nutrient Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,-12.55,Crop Yields | Grain Yields | Maize ; NA | NA | Maize,Positive | assumed societal benefit ; NA | NA
552,Continuous Cover,4005,1982-6,3,1,Crop Yields,Grain Yields,Maize,maize grain yields,No,NA,NA,kg/ha,NA,mean,0,NA,NA,2841,1,NA,NA,1500,NA,tree monocrop,Acacia albida,alley crop,Acacia albida; maize (long rains); mung bean (short rains),Two Species,Leguminous Tree & Non-Legume or Legume,Trees,Variable Fertilization,Rainfed,Pest Management; Nutrient Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,-47.2,Crop Yields | Grain Yields | Maize ; NA | NA | Maize,Positive | assumed societal benefit ; NA | NA
553,Continuous Cover,4005,1982-6,4,1,Crop Yields,Grain Yields,Maize,maize grain yields,No,NA,NA,kg/ha,NA,mean,0,NA,NA,2526,1,NA,NA,467,NA,tree monocrop,Acacia albida,alley crop,Acacia albida; maize (long rains); mung bean (short rains),Two Species,Leguminous Tree & Non-Legume or Legume,Trees,Variable Fertilization,Rainfed,Pest Management; Nutrient Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,-81.51,Crop Yields | Grain Yields | Maize ; NA | NA | Maize,Positive | assumed societal benefit ; NA | NA
554,Continuous Cover,4005,1982-6,6,1,Crop Yields,Grain Yields,Maize,maize grain yields,No,NA,NA,kg/ha,NA,mean,0,NA,NA,205,1,NA,NA,61,NA,tree monocrop,Acacia albida,alley crop,Acacia albida; maize (long rains); mung bean (short rains),Two Species,Leguminous Tree & Non-Legume or Legume,Trees,Variable Fertilization,Rainfed,Pest Management; Nutrient Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,-70.24,Crop Yields | Grain Yields | Maize ; NA | NA | Maize,Positive | assumed societal benefit ; NA | NA
555,Continuous Cover,4005,1982-6,2,1,Crop Yields,Grain Yields,Mung Bean,green gram grain yields,No,NA,NA,kg/ha,NA,mean,0,NA,NA,63,1,NA,NA,10,NA,monocrop,maize (long rains),alley crop,Acacia albida; maize (long rains); mung bean (short rains),Two Species,Leguminous Tree & Non-Legume or Legume,Cereals,Variable Fertilization,Rainfed,Pest Management; Nutrient Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,-84.13,Crop Yields | Grain Yields | Mung Bean ; NA | NA | Mung Bean,Positive | assumed societal benefit ; NA | NA
556,Continuous Cover,4005,1982-6,4,1,Crop Yields,Grain Yields,Mung Bean,green gram grain yields,No,NA,NA,kg/ha,NA,mean,0,NA,NA,332,1,NA,NA,24,NA,monocrop,mung bean (short rains),alley crop,Acacia albida; maize (long rains); mung bean (short rains),Two Species,Leguminous Tree & Non-Legume or Legume,Beans,Variable Fertilization,Rainfed,Pest Management; Nutrient Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,-92.77,Crop Yields | Grain Yields | Mung Bean ; NA | NA | Mung Bean,Positive | assumed societal benefit ; NA | NA
557,Continuous Cover,4005,1982-6,4,1,Pests,Weeds,Weed Biomass,total weed biomass,No,NA,NA,g/m^2^,NA,mean,0,NA,NA,135,1,NA,NA,45,NA,tree monocrop,Acacia albida,alley crop,Acacia albida; maize (long rains); mung bean (short rains),Two Species,Leguminous Tree & Non-Legume or Legume,Trees,Variable Fertilization,Rainfed,Pest Management; Nutrient Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-66.67,Pests | Weeds | Weed Biomass ; NA | NA | Weed Biomass,Negative | assumed societal harm ; NA | NA
558,Continuous Cover,4006,1988-2,1,1,Pests,Invertebrate Pests,Pod-Borers,"abundance of pod-sucking bugs, no insecticides applied",No,NA,NA,# bugs/plot,Duncan's multiple-range test,mean,0,2,NA,32.2,1,2,NA,37.3,ns,monocrop,cowpea,intercrop,cowpea; maize,Two Species,Legume & Non-Legume,Beans,Variable Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,15.84,Pests | Invertebrate Pests | Pod-Borers ; NA | NA | Pod-Borers,Negative | assumed societal harm ; NA | NA
559,Continuous Cover,4006,1988-2,1,1,Pests,Invertebrate Pests,Pod-Borers,"abundance of pod-sucking bugs, foliar insecticides applied (endosulfan 35 C.C)",No,NA,NA,# bugs/plot,Duncan's multiple-range test,mean,0,3,NA,27.8,1,3,NA,42.5,0.05,monocrop,cowpea,intercrop,cowpea; maize,Two Species,Legume & Non-Legume,Beans,Variable Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,52.88,Pests | Invertebrate Pests | Pod-Borers ; NA | NA | Pod-Borers,Negative | assumed societal harm ; NA | NA
560,Continuous Cover,4006,1988-2,1,1,Pests,Crop Damage,Damage From Pod-Borer,"number of cowpea pods damaged by bugs, no insecticides applied",No,NA,NA,# damaged pods/plot,Duncan's multiple-range test,mean,0,2,NA,4.91,1,2,NA,6.38,0.05,monocrop,cowpea,intercrop,cowpea; maize,Two Species,Legume & Non-Legume,Beans,Variable Fertilization,Rainfed,Pest Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,29.94,Pests | Crop Damage | Damage From Pod-Borer ; Crop Yields | Crop Damage | Damage From Pod-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
561,Continuous Cover,4006,1988-2,1,1,Pests,Crop Damage,Damage From Pod-Borer,"number of cowpea pods damaged by bugs, foliar insecticides applied (endosulfan 35 C.C)",No,NA,NA,# damaged pods/plot,Duncan's multiple-range test,mean,0,3,NA,5.2,1,3,NA,5.15,ns,monocrop,cowpea,intercrop,cowpea; maize,Two Species,Legume & Non-Legume,Beans,Variable Fertilization,Rainfed,Pest Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,-0.96,Pests | Crop Damage | Damage From Pod-Borer ; Crop Yields | Crop Damage | Damage From Pod-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
562,Continuous Cover,4006,1988-2,2,1,Pests,Invertebrate Pests,Pod-Borers,"abundance of pod-sucking bugs, no insecticides applied",No,NA,NA,# bugs/plot,Duncan's multiple-range test,mean,0,2,NA,3.56,1,2,NA,2.47,0.05,monocrop,cowpea,intercrop,cowpea; maize,Two Species,Legume & Non-Legume,Beans,Variable Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-30.62,Pests | Invertebrate Pests | Pod-Borers ; NA | NA | Pod-Borers,Negative | assumed societal harm ; NA | NA
563,Continuous Cover,4006,1988-2,2,1,Pests,Invertebrate Pests,Pod-Borers,"abundance of pod-sucking bugs, foliar insecticides applied (endosulfan 35 C.C)",No,NA,NA,# bugs/plot,Duncan's multiple-range test,mean,0,3,NA,2.69,1,3,NA,4.93,0.05,monocrop,cowpea,intercrop,cowpea; maize,Two Species,Legume & Non-Legume,Beans,Variable Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,83.27,Pests | Invertebrate Pests | Pod-Borers ; NA | NA | Pod-Borers,Negative | assumed societal harm ; NA | NA
564,Continuous Cover,4006,1988-2,2,1,Pests,Crop Damage,Damage From Pod-Borer,"number of cowpea pods damaged by bugs, no insecticides applied",No,NA,NA,# damaged pods/plot,Duncan's multiple-range test,mean,0,2,NA,4.81,1,2,NA,5.66,ns,monocrop,cowpea,intercrop,cowpea; maize,Two Species,Legume & Non-Legume,Beans,Variable Fertilization,Rainfed,Pest Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,17.67,Pests | Crop Damage | Damage From Pod-Borer ; Crop Yields | Crop Damage | Damage From Pod-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
565,Continuous Cover,4006,1988-2,2,1,Pests,Crop Damage,Damage From Pod-Borer,"number of cowpea pods damaged by bugs, foliar insecticides applied (endosulfan 35 C.C)",No,NA,NA,# damaged pods/plot,Duncan's multiple-range test,mean,0,3,NA,4.72,1,3,NA,4.91,ns,monocrop,cowpea,intercrop,cowpea; maize,Two Species,Legume & Non-Legume,Beans,Variable Fertilization,Rainfed,Pest Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,4.03,Pests | Crop Damage | Damage From Pod-Borer ; Crop Yields | Crop Damage | Damage From Pod-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
566,Continuous Cover,4007,1986-2,1,1,Pests,Crop Damage,Damage From Leaf Spot,"area under the disease progress curve for angular leaf spot of beans, short rains, oldest trifoliate leaf on main stem",No,NA,NA,area under the disease progress curve,Newman-Keuls,mean,0,NA,NA,32.16,1,NA,NA,31.55,ns,monocrop,bean,intercrop,bean; maize,Two Species,Legume & Non-Legume,Beans,Uniform Fertilization,Rainfed,Disease Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,-1.9,Pests | Crop Damage | Damage From Leaf Spot ; Crop Yields | Crop Damage | Damage From Leaf Spot,Negative | assumed societal harm ; Negative | assumed societal harm
567,Continuous Cover,4007,1986-2,1,1,Pests,Crop Damage,Damage From Leaf Spot,"area under the disease progress curve for angular leaf spot of beans, short rains, oldest trifoliate leaf on main stem",No,NA,NA,area under the disease progress curve,Newman-Keuls,mean,0,NA,NA,32.16,2,NA,NA,26.6,ns,monocrop,bean,intercrop,bean; maize,Two Species,Legume & Non-Legume,Beans,Uniform Fertilization,Rainfed,Disease Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,-17.29,Pests | Crop Damage | Damage From Leaf Spot ; Crop Yields | Crop Damage | Damage From Leaf Spot,Negative | assumed societal harm ; Negative | assumed societal harm
568,Continuous Cover,4007,1986-2,1,1,Pests,Crop Damage,Damage From Leaf Spot,"area under the disease progress curve for angular leaf spot of beans, short rains, second oldest trifoliate leaf on main stem",No,NA,NA,area under the disease progress curve,Newman-Keuls,mean,0,NA,NA,77.63,1,NA,NA,66.8,ns,monocrop,bean,intercrop,bean; maize,Two Species,Legume & Non-Legume,Beans,Uniform Fertilization,Rainfed,Disease Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,-13.95,Pests | Crop Damage | Damage From Leaf Spot ; Crop Yields | Crop Damage | Damage From Leaf Spot,Negative | assumed societal harm ; Negative | assumed societal harm
569,Continuous Cover,4007,1986-2,1,1,Pests,Crop Damage,Damage From Leaf Spot,"area under the disease progress curve for angular leaf spot of beans, short rains, second oldest trifoliate leaf on main stem",No,NA,NA,area under the disease progress curve,Newman-Keuls,mean,0,NA,NA,77.63,2,NA,NA,59.38,0.1,monocrop,bean,intercrop,bean; maize,Two Species,Legume & Non-Legume,Beans,Uniform Fertilization,Rainfed,Disease Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,-23.51,Pests | Crop Damage | Damage From Leaf Spot ; Crop Yields | Crop Damage | Damage From Leaf Spot,Negative | assumed societal harm ; Negative | assumed societal harm
570,Continuous Cover,4007,1986-2,1,1,Pests,Crop Damage,Damage From Leaf Spot,"area under the disease progress curve for angular leaf spot of beans, short rains, third oldest trifoliate leaf on main stem",No,NA,NA,area under the disease progress curve,Newman-Keuls,mean,0,NA,NA,112.58,1,NA,NA,91.23,ns,monocrop,bean,intercrop,bean; maize,Two Species,Legume & Non-Legume,Beans,Uniform Fertilization,Rainfed,Disease Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,-18.96,Pests | Crop Damage | Damage From Leaf Spot ; Crop Yields | Crop Damage | Damage From Leaf Spot,Negative | assumed societal harm ; Negative | assumed societal harm
571,Continuous Cover,4007,1986-2,1,1,Pests,Crop Damage,Damage From Leaf Spot,"area under the disease progress curve for angular leaf spot of beans, short rains, third oldest trifoliate leaf on main stem",No,NA,NA,area under the disease progress curve,Newman-Keuls,mean,0,NA,NA,112.58,2,NA,NA,75.77,0.1,monocrop,bean,intercrop,bean; maize,Two Species,Legume & Non-Legume,Beans,Uniform Fertilization,Rainfed,Disease Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,-32.7,Pests | Crop Damage | Damage From Leaf Spot ; Crop Yields | Crop Damage | Damage From Leaf Spot,Negative | assumed societal harm ; Negative | assumed societal harm
572,Continuous Cover,4007,1986-2,1,1,Pests,Crop Damage,Damage From Leaf Spot,"area under the disease progress curve for angular leaf spot of beans, short rains, youngest trifoliate leaf on main stem",No,NA,NA,area under the disease progress curve,Newman-Keuls,mean,0,NA,NA,39.28,1,NA,NA,34.02,ns,monocrop,bean,intercrop,bean; maize,Two Species,Legume & Non-Legume,Beans,Uniform Fertilization,Rainfed,Disease Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,-13.39,Pests | Crop Damage | Damage From Leaf Spot ; Crop Yields | Crop Damage | Damage From Leaf Spot,Negative | assumed societal harm ; Negative | assumed societal harm
573,Continuous Cover,4007,1986-2,1,1,Pests,Crop Damage,Damage From Leaf Spot,"area under the disease progress curve for angular leaf spot of beans, short rains, youngest trifoliate leaf on main stem",No,NA,NA,area under the disease progress curve,Newman-Keuls,mean,0,NA,NA,39.28,2,NA,NA,27.53,ns,monocrop,bean,intercrop,bean; maize,Two Species,Legume & Non-Legume,Beans,Uniform Fertilization,Rainfed,Disease Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,-29.91,Pests | Crop Damage | Damage From Leaf Spot ; Crop Yields | Crop Damage | Damage From Leaf Spot,Negative | assumed societal harm ; Negative | assumed societal harm
574,Continuous Cover,4007,1986-2,2,1,Pests,Crop Damage,Damage From Leaf Spot,"area under the disease progress curve for angular leaf spot of beans, long rains, oldest trifoliate leaf on main stem",No,NA,NA,area under the disease progress curve,Newman-Keuls,mean,0,NA,NA,126.4,1,NA,NA,135.03,ns,monocrop,bean,intercrop,bean; maize,Two Species,Legume & Non-Legume,Beans,Uniform Fertilization,Rainfed,Disease Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,6.83,Pests | Crop Damage | Damage From Leaf Spot ; Crop Yields | Crop Damage | Damage From Leaf Spot,Negative | assumed societal harm ; Negative | assumed societal harm
575,Continuous Cover,4007,1986-2,2,1,Pests,Crop Damage,Damage From Leaf Spot,"area under the disease progress curve for angular leaf spot of beans, long rains, oldest trifoliate leaf on main stem",No,NA,NA,area under the disease progress curve,Newman-Keuls,mean,0,NA,NA,126.4,2,NA,NA,139.09,ns,monocrop,bean,intercrop,bean; maize,Two Species,Legume & Non-Legume,Beans,Uniform Fertilization,Rainfed,Disease Management,Continuous Cover,Crop Yields,Crop Damage,Negative,assumed societal harm,Negative,assumed societal harm,10.04,Pests | Crop Damage | Damage From Leaf Spot ; Crop Yields | Crop Damage | Damage From Leaf Spot,Negative | assumed societal harm ; Negative | assumed societal harm
