review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention,norm_interp2,norm_interp3,group_level1_alt,group_level2_alt,norm_interp2_alt,norm_interp3_alt,per_change,grouping,normative_effect
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at one week before flowering, long rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,4.22,4,NA,NA,4.22,NA,monocrop,bean,intercrop,bean;maize;sunflower,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,0,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at one week before flowering, long rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,4.22,5,NA,NA,5.73,NA,monocrop,bean,intercrop,bean;potato;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,35.78,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at flowering, long rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,12.44,1,NA,NA,7.96,NA,monocrop,bean,intercrop,bean;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-36.01,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at flowering, long rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,12.44,2,NA,NA,4.44,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-64.31,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at flowering, long rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,12.44,3,NA,NA,8.93,NA,monocrop,bean,intercrop,bean;potato,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-28.22,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at flowering, long rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,12.44,4,NA,NA,9.96,NA,monocrop,bean,intercrop,bean;maize;sunflower,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-19.94,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at flowering, long rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,12.44,5,NA,NA,5.47,NA,monocrop,bean,intercrop,bean;potato;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-56.03,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at one week before flowering, short rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,1.51,1,NA,NA,1.25,NA,monocrop,bean,intercrop,bean;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-17.22,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at one week before flowering, short rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,1.51,2,NA,NA,3.02,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,100,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at one week before flowering, short rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,1.51,3,NA,NA,7.02,NA,monocrop,bean,intercrop,bean;potato,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,364.9,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at one week before flowering, short rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,1.51,4,NA,NA,3.75,NA,monocrop,bean,intercrop,bean;maize;sunflower,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,148.34,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at one week before flowering, short rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,1.51,5,NA,NA,5.77,NA,monocrop,bean,intercrop,bean;potato;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,282.12,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at flowering, short rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,4.01,1,NA,NA,3.23,NA,monocrop,bean,intercrop,bean;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-19.45,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at flowering, short rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,4.01,2,NA,NA,2.24,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-44.14,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at flowering, short rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,4.01,3,NA,NA,7.97,NA,monocrop,bean,intercrop,bean;potato,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,98.75,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at flowering, short rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,4.01,4,NA,NA,3.23,NA,monocrop,bean,intercrop,bean;maize;sunflower,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-19.45,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella occidentalis captured per plant (all species) at flowering, short rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,4.01,5,NA,NA,6.03,NA,monocrop,bean,intercrop,bean;potato;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,50.37,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at one week before flowering, long rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,5.83,1,NA,NA,5.1,NA,monocrop,bean,intercrop,bean;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-12.52,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at one week before flowering, long rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,5.83,2,NA,NA,7.71,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,32.25,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at one week before flowering, long rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,5.83,3,NA,NA,7.29,NA,monocrop,bean,intercrop,bean;potato,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,25.04,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at one week before flowering, long rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,5.83,4,NA,NA,7.29,NA,monocrop,bean,intercrop,bean;maize;sunflower,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,25.04,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at one week before flowering, long rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,5.83,5,NA,NA,6.25,NA,monocrop,bean,intercrop,bean;potato;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,7.2,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at flowering, long rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,9.38,1,NA,NA,11.88,NA,monocrop,bean,intercrop,bean;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,26.65,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at flowering, long rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,9.38,2,NA,NA,15.63,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,66.63,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at flowering, long rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,9.38,3,NA,NA,21.35,NA,monocrop,bean,intercrop,bean;potato,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,127.61,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at flowering, long rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,9.38,4,NA,NA,11.88,NA,monocrop,bean,intercrop,bean;maize;sunflower,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,26.65,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at flowering, long rains",NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,9.38,5,NA,NA,16.25,NA,monocrop,bean,intercrop,bean;potato;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,73.24,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at one week before flowering, short rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,4.68,1,NA,NA,3.51,NA,monocrop,bean,intercrop,bean;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-25,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at one week before flowering, short rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,4.68,2,NA,NA,7.02,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,50,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at one week before flowering, short rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,4.68,3,NA,NA,3.51,NA,monocrop,bean,intercrop,bean;potato,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-25,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at one week before flowering, short rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,4.68,4,NA,NA,3.09,NA,monocrop,bean,intercrop,bean;maize;sunflower,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-33.97,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at one week before flowering, short rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,4.68,5,NA,NA,9.26,NA,monocrop,bean,intercrop,bean;potato;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,97.86,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at flowering, short rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,4.26,1,NA,NA,2.55,NA,monocrop,bean,intercrop,bean;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-40.14,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at flowering, short rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,4.26,2,NA,NA,4.26,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,0,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at flowering, short rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,4.26,3,NA,NA,6.49,NA,monocrop,bean,intercrop,bean;potato,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,52.35,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at flowering, short rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,4.26,4,NA,NA,4.57,NA,monocrop,bean,intercrop,bean;maize;sunflower,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,7.28,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Hydatothrips aldolfifriderici captured per plant (all species) at flowering, short rains",NA,NA,# Hydatothrips aldolfifriderici/plant,ANOVA,mean,0,NA,NA,4.26,5,NA,NA,2.77,NA,monocrop,bean,intercrop,bean;potato;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-34.98,Pests | Invertebrate Pests | Thrips,Negative | assumed societal harm
Continuous cover,4021,2009-1,1,1,Pests,Pest Natural Enemies,Natural Enemy,"mean # of Orius spec. captured per french bean plant, long rains",NA,NA,# Orius sp./plant,ANOVA,mean,0,NA,NA,2.3,1,NA,NA,4.7,0.05,monocrop,bean,intercrop,bean;sunflower,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Positive,assumed societal benefit,Other Soil Properties,Biotic Factors,Dependent on other factors,assumed societal benefit,104.35,Pests | Pest Natural Enemies | Natural Enemy ; Other Soil Properties | Biotic Factors | Natural Enemy,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4021,2009-1,1,1,Pests,Pest Natural Enemies,Natural Enemy,"mean # of Orius spec. captured per french bean plant, long rains",NA,NA,# Orius sp./plant,ANOVA,mean,0,NA,NA,2.3,2,NA,NA,6.6,0.05,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Positive,assumed societal benefit,Other Soil Properties,Biotic Factors,Dependent on other factors,assumed societal benefit,186.96,Pests | Pest Natural Enemies | Natural Enemy ; Other Soil Properties | Biotic Factors | Natural Enemy,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4021,2009-1,1,1,Pests,Pest Natural Enemies,Natural Enemy,"mean # of Orius spec. captured per french bean plant, long rains",NA,NA,# Orius sp./plant,ANOVA,mean,0,NA,NA,2.3,3,NA,NA,5.3,0.05,monocrop,bean,intercrop,bean;potato,2,Legume & Non-Legume,Vegetable,Uniform,Rainfed,Pest Management,Positive,assumed societal benefit,Other Soil Properties,Biotic Factors,Dependent on other factors,assumed societal benefit,130.43,Pests | Pest Natural Enemies | Natural Enemy ; Other Soil Properties | Biotic Factors | Natural Enemy,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4021,2009-1,1,1,Pests,Pest Natural Enemies,Natural Enemy,"mean # of Orius spec. captured per french bean plant, long rains",NA,NA,# Orius sp./plant,ANOVA,mean,0,NA,NA,2.3,4,NA,NA,8.5,0.05,monocrop,bean,intercrop,bean;maize;sunflower,3,Legume & Non-Legume,Vegetable;Cereal,Uniform,Rainfed,Pest Management,Positive,assumed societal benefit,Other Soil Properties,Biotic Factors,Dependent on other factors,assumed societal benefit,269.57,Pests | Pest Natural Enemies | Natural Enemy ; Other Soil Properties | Biotic Factors | Natural Enemy,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
