"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_timeseries","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","tillage_1","tillage_2","trt_compare","crop_type","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"Tillage",6000,"2017-2","1","1","Crop Yields","Yields","Maize","maize grain yield, long season, no manure, high fertility site","No",NA,NA,"ton/ha","Tukey","mean",0,NA,NA,3.93,1,NA,NA,5.89,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",49.87,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 0 days after planting, nitrogen mineral fertilizer, animal manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"5",NA,4.65,1,"5",NA,8.36,"0.05","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, nitrogen mineral fertilizer, animal manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, nitrogen mineral fertilizer, animal manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",79.78,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 0 days after planting, animal manure, legume intercrop, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"6",NA,6.53,1,"6",NA,10.06,"0.05","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, animal manure, legume intercrop, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, animal manure, legume intercrop, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",54.06,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 0 days after planting, animal manure, green manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"7",NA,4.62,1,"7",NA,6.48,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, animal manure, green manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, animal manure, green manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",40.26,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 0 days after planting, phosphorus mineral fertilizer, green manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"8",NA,3.88,1,"8",NA,12.49,"0.05","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, phosphorus mineral fertilizer, green manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only,phosphorus mineral fertilizer, green manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",221.91,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 30 days after planting, unfertilized, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"2",NA,28.12,1,"2",NA,17.06,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, unfertilized","Conservation Tillage","minimum tillage, soil disturabance in row only, unfertilized",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-39.33,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 30 days after planting, nitrogen mineral fertilizer, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"3",NA,40.6,1,"3",NA,51.61,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, nitrogen mineral fertilizer","Conservation Tillage","minimum tillage, soil disturabance in row only, nitrogen mineral fertilizer",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",27.12,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 30 days after planting, nitrogen mineral fertilizer & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"4",NA,23.1,1,"4",NA,16.77,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, nitrogen mineral fertilizer & crop residue","Conservation Tillage","minimum tillage, soil disturabance in row only, nitrogen mineral fertilizer & crop residue",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-27.4,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 30 days after planting, nitrogen mineral fertilizer, animal manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"5",NA,46.69,1,"5",NA,55.35,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, nitrogen mineral fertilizer, animal manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, nitrogen mineral fertilizer, animal manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",18.55,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 30 days after planting, animal manure, legume intercrop, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"6",NA,29.23,1,"6",NA,30.75,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, animal manure, legume intercrop, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, animal manure, legume intercrop, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",5.2,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 30 days after planting, animal manure, green manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"7",NA,14.43,1,"7",NA,32.39,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, animal manure, green manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, animal manure, green manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",124.46,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 30 days after planting, phosphorus mineral fertilizer, green manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"8",NA,33.53,1,"8",NA,24.16,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, phosphorus mineral fertilizer, green manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only,phosphorus mineral fertilizer, green manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-27.95,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 45 days after planting, unfertilized, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"2",NA,1.82,1,"2",NA,3.06,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, unfertilized","Conservation Tillage","minimum tillage, soil disturabance in row only, unfertilized",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",68.13,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 45 days after planting, nitrogen mineral fertilizer, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"3",NA,15.56,1,"3",NA,5.32,"0.05","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, nitrogen mineral fertilizer","Conservation Tillage","minimum tillage, soil disturabance in row only, nitrogen mineral fertilizer",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-65.81,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 45 days after planting, nitrogen mineral fertilizer & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"4",NA,4.07,1,"4",NA,6.72,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, nitrogen mineral fertilizer & crop residue","Conservation Tillage","minimum tillage, soil disturabance in row only, nitrogen mineral fertilizer & crop residue",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",65.11,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 45 days after planting, nitrogen mineral fertilizer, animal manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"5",NA,29.43,1,"5",NA,11.26,"0.05","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, nitrogen mineral fertilizer, animal manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, nitrogen mineral fertilizer, animal manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-61.74,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 45 days after planting, animal manure, legume intercrop, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"6",NA,10.86,1,"6",NA,34.41,"0.05","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, animal manure, legume intercrop, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, animal manure, legume intercrop, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",216.85,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 45 days after planting, animal manure, green manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"7",NA,12.43,1,"7",NA,10.84,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, animal manure, green manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, animal manure, green manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-12.79,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 45 days after planting, phosphorus mineral fertilizer, green manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"8",NA,3.61,1,"8",NA,2.4,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, phosphorus mineral fertilizer, green manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only,phosphorus mineral fertilizer, green manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-33.52,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 60 days after planting, unfertilized, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"2",NA,5.13,1,"2",NA,5.22,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, unfertilized","Conservation Tillage","minimum tillage, soil disturabance in row only, unfertilized",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",1.75,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 60 days after planting, nitrogen mineral fertilizer, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"3",NA,5.31,1,"3",NA,2.63,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, nitrogen mineral fertilizer","Conservation Tillage","minimum tillage, soil disturabance in row only, nitrogen mineral fertilizer",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-50.47,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 60 days after planting, nitrogen mineral fertilizer & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"4",NA,6.19,1,"4",NA,5.15,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, nitrogen mineral fertilizer & crop residue","Conservation Tillage","minimum tillage, soil disturabance in row only, nitrogen mineral fertilizer & crop residue",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-16.8,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 60 days after planting, nitrogen mineral fertilizer, animal manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"5",NA,9.69,1,"5",NA,5.7,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, nitrogen mineral fertilizer, animal manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, nitrogen mineral fertilizer, animal manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-41.18,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 60 days after planting, animal manure, legume intercrop, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"6",NA,11.94,1,"6",NA,8.79,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, animal manure, legume intercrop, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, animal manure, legume intercrop, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-26.38,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
"Tillage",6003,"2016-2","2","1","Soil Nutrients","Nitrogen","Ammonium","soil ammonium, 60 days after planting, animal manure, green manure, & green manure, long rains","No","0-20 cm","0-30 cm","ppm/100 g","Tukey","mean",0,"7",NA,15.34,1,"7",NA,0.91,"ns","HH15cm_Min","Conventional Tillage","hand hoed to 15 cm depth, animal manure, green manure, & green manure","Conservation Tillage","minimum tillage, soil disturabance in row only, animal manure, green manure, & green manure",5.5,6.5,"Conventional Tillage - Conservation Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-94.07,"Soil Nutrients | Nitrogen | Ammonium","Dependent on other factors | dependent on other factors"
