"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_timeseries","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","tillage_1","tillage_2","trt_compare","crop_type","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Tillage",6000,"2017-2","1",1,"Crop Yields","Yields","Maize","maize grain yield, long season, no manure, high fertility site","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",3.93,1,"NA","NA",5.89,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",49.87,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"137","Tillage",6001,"2016-2","1",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 2 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",2.16666666666666,1,"NA","NA",2.05,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.12,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"138","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 4 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",1.98333333333333,1,"NA","NA",1.34999999999999,"0.02","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.63,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"139","Tillage",6001,"2016-2","1",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 6 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",1.83333333333333,1,"NA","NA",1.31666666666666,"4.0000000000000001E-3","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.52,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"140","Tillage",6001,"2016-2","1",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 8 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",1.75,1,"NA","NA",1.23333333333333,"0.04","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.52,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"141","Tillage",6001,"2016-2","1",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 10 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",1.45,1,"NA","NA",1.18333333333333,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.27,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"142","Tillage",6001,"2016-2","1",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 12 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.8,1,"NA","NA",1.21666666666666,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.42,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"143","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 2 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",1.8006993006993,1,"NA","NA",1.92307692307692,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.12,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"144","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 4 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",1.57342657342657,1,"NA","NA",1.71328671328671,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.14,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"145","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 6 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",1.36363636363636,1,"NA","NA",1.52097902097902,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.16,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"146","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 8 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",1.18881118881118,1,"NA","NA",1.46853146853146,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.28,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"147","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 10 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",1.15384615384615,1,"NA","NA",1.24125874125874,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.09,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"148","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 12 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.891608391608392,1,"NA","NA",1.01398601398601,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.12,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"149","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 2 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",1.5,1,"NA","NA",1.77777777777777,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.28,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"150","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 4 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.999999999999999,1,"NA","NA",1.14814814814814,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.15,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"151","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 6 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.907407407407407,1,"NA","NA",1.03703703703703,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.13,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"152","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 8 weeks, short long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.851851851851851,1,"NA","NA",0.925925925925926,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.07,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"153","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 10 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.740740740740741,1,"NA","NA",0.611111111111111,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.13,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"154","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 12 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.648148148148147,1,"NA","NA",0.333333333333333,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.31,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"155","Tillage",6001,"2016-2","1",1,"Other Soil Properties","Biotic Factors","Phosphorous Decomposition Rate Of Buried Residues","amount of phosphorous remaining from buried animal manure after 2 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.506756756756756,1,"NA","NA",0.551351351351351,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.04,"Other Soil Properties | Biotic Factors | Phosphorous Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"156","Tillage",6001,"2016-2","2",2,"Other Soil Properties","Biotic Factors","Phosphorous Decomposition Rate Of Buried Residues","amount of phosphorous remaining from buried animal manure after 4 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.478378378378378,1,"NA","NA",0.527027027027027,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.05,"Other Soil Properties | Biotic Factors | Phosphorous Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"157","Tillage",6001,"2016-2","1",1,"Other Soil Properties","Biotic Factors","Phosphorous Decomposition Rate Of Buried Residues","amount of phosphorous remaining from buried animal manure after 6 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.445945945945945,1,"NA","NA",0.397297297297297,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.05,"Other Soil Properties | Biotic Factors | Phosphorous Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"158","Tillage",6001,"2016-2","1",1,"Other Soil Properties","Biotic Factors","Phosphorous Decomposition Rate Of Buried Residues","amount of phosphorous remaining from buried animal manure after 8 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,"NA","NA",0.364864864864864,1,"NA","NA",0.308108108108108,"0.02","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Hand Hoe - Conservation Tillage","NA","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.06,"Other Soil Properties | Biotic Factors | Phosphorous Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
