"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","pm_group1","pm_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"333","Early Season Pest Management",74,"1989-2","1","1","Crop Yields","Crop Damage","Crop Damaged By Invertebrates","maize plant death due to black cutworms","NA","NA","#","Fisher's LSD","mean",0,"NA","NA",23.6,8,"NA","NA",11.2,"ns","untreated_bandI","untreated","untreated maize seed","flucythrinate; phorate (Astar 15G)","banded insecticide, flucythrinate/phorate (226 g ai/ha, Astar 15G)","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm","Pests","Invertebrate Pests","Negative","assumed societal harm",-52.54,"Crop Yields | Crop Damage | Crop Damaged By Invertebrates ; Pests | Invertebrate Pests | Crop Damaged By Invertebrates","Negative | assumed societal harm ; Negative | assumed societal harm"
"334","Early Season Pest Management",74,"1989-2","1","1","Crop Yields","Crop Damage","Crop Damaged By Invertebrates","maize plant death due to black cutworms","NA","NA","#","Fisher's LSD","sem",0,"NA","NA",2.7,8,"NA","NA",6.1,"ns","untreated_bandI","untreated","untreated maize seed","flucythrinate; phorate (Astar 15G)","banded insecticide, flucythrinate/phorate (226 g ai/ha, Astar 15G)","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm","Pests","Invertebrate Pests","Negative","assumed societal harm",125.93,"Crop Yields | Crop Damage | Crop Damaged By Invertebrates ; Pests | Invertebrate Pests | Crop Damaged By Invertebrates","Negative | assumed societal harm ; Negative | assumed societal harm"
"335","Early Season Pest Management",95,"2002-3","1","3","Pests","Invertebrate Pests","Bean Leaf Beetles On Soybeans","total counts of adult bean leaf beetles (Cerotoma trifurcata)","NA","NA","#","Dunnett","mean",0,"NA","NA",10.57,6,"NA","NA",9.88,"ns","untreated_foliarI","untreated","untreated soybean","lambda-cyhalothrin","soybean foliage sprayed with ?-cyhalothrin (28.05 g ai/ha)","Pyrethroid (Insecticide)","Foliar","Negative","assumed societal harm",NA,NA,NA,NA,-6.53,"Pests | Invertebrate Pests | Bean Leaf Beetles On Soybeans","Negative | assumed societal harm"
"336","Early Season Pest Management",73,"2000-3","1","1","Pests","Pathogens","Corn (Infection Of Leaf Tissue)","Stewart's wilt incidence (maize)","NA","NA","%","Bayesian LSD","mean",0,"NA","NA",40.8,9,"NA","NA",10.3,"0.05","untreated_seedI","untreated","untreated maize seed (Jubilee)","thiamethoxam (Cruiser FS)","insecticide seed treatment, thiamethoxam (0.6775 mg ai / seed)","Neonicotinoid (Insecticide)","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-30.5,"Pests | Pathogens | Corn (Infection Of Leaf Tissue) ; Crop Yields | Crop Damage | Corn (Infection Of Leaf Tissue)","Negative | assumed societal harm ; Negative | assumed societal harm"
"337","Early Season Pest Management",90,"2004-2","1","1;2;3","Other Soil Properties","Biotic Factors","Soybean Mycorrhizal Colonization","soybean root mycorrhizal colonization (arbuscular mycorrhizae)","NA","NA","%","LSD","mean",0,"NA","NA",4.9,2,"NA","NA",5.4,"ns","untreated_seedF","untreated","untreated soybean","fludioxonil","soybean with fludioxonil (0.07 g a.i. kg/seed) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0.5,"Other Soil Properties | Biotic Factors | Soybean Mycorrhizal Colonization","Positive | assumed societal benefit"
"338","Early Season Pest Management",90,"2004-2","1;2","1;2;3","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/ha","LSD","mean",0,"NA","NA",400400,2,"NA","NA",409900,"ns","untreated_seedF","untreated","untreated soybean","fludioxonil","soybean with fludioxonil (0.07 g a.i. kg/seed) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,2.37,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"339","Early Season Pest Management",78,"1991-1","1","2","Crop Yields","Crop Growth","Corn (Reduction In Vigor)","maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)","NA","NA","%","LSD","mean",0,"9","NA",1,5,"9","NA",10,"0.05","untreated_bandI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (20% ai controlled release granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal harm",NA,NA,NA,NA,9,"Crop Yields | Crop Growth | Corn (Reduction In Vigor)","Positive | assumed societal harm"
"340","Early Season Pest Management",74,"1989-2","2","1","Crop Yields","Crop Damage","Crop Damaged By Invertebrates","maize plant death due to black cutworms","NA","NA","#","Fisher's LSD","mean",0,"NA","NA",25.7,21,"NA","NA",10.2,"0.05","untreated_furrowI","untreated","untreated maize seed","fonofos (Dyfonate II 15CG)","in-furrow insecticide, fonofos (226 g ai/ha, Dyfonate II 15CG)","Organophosphate (Insecticide)","Soil","Negative","assumed societal harm","Pests","Invertebrate Pests","Negative","assumed societal harm",-60.31,"Crop Yields | Crop Damage | Crop Damaged By Invertebrates ; Pests | Invertebrate Pests | Crop Damaged By Invertebrates","Negative | assumed societal harm ; Negative | assumed societal harm"
"341","Early Season Pest Management",90,"2004-2","1;2","1;2;3","Crop Yields","Grain Quality","Soybean","soybean grain moisture","NA","NA","g/kg","LSD","mean",0,"NA","NA",105,2,"NA","NA",104,"ns","untreated_seedF","untreated","untreated soybean","fludioxonil","soybean with fludioxonil (0.07 g a.i. kg/seed) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-0.95,"Crop Yields | Grain Quality | Soybean","Positive | assumed societal benefit"
"342","Early Season Pest Management",90,"2004-2","1;2","1;2;3","Crop Yields","Grain Quality","Soybean","soybean seed mass","NA","NA","g/100 seed","LSD","mean",0,"NA","NA",12.7,2,"NA","NA",12.4,"ns","untreated_seedF","untreated","untreated soybean","fludioxonil","soybean with fludioxonil (0.07 g a.i. kg/seed) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-2.36,"Crop Yields | Grain Quality | Soybean","Positive | assumed societal benefit"
"343","Early Season Pest Management",78,"1991-1","1","6","Crop Yields","Grain Production","Corn","maize grain yield","NA","NA","100 kg/ha","LSD","mean",10,"25","NA",152,19,"25","NA",156,"ns","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","tefluthrin","T-band organophosphate (tefluthrin 1.5% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal benefit",NA,NA,NA,NA,2.63,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"344","Early Season Pest Management",90,"2004-2","1;2","1;2;3","Crop Yields","Grain Quality","Soybean","soybean grain oil","NA","NA","g/kg","LSD","mean",0,"NA","NA",196,2,"NA","NA",195,"ns","untreated_seedF","untreated","untreated soybean","fludioxonil","soybean with fludioxonil (0.07 g a.i. kg/seed) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-0.51,"Crop Yields | Grain Quality | Soybean","Positive | assumed societal benefit"
"345","Early Season Pest Management",90,"2004-2","1;2","1;2;3","Crop Yields","Grain Quality","Soybean","soybean grain protein","NA","NA","g/kg","LSD","mean",0,"NA","NA",349,2,"NA","NA",350,"ns","untreated_seedF","untreated","untreated soybean","fludioxonil","soybean with fludioxonil (0.07 g a.i. kg/seed) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0.29,"Crop Yields | Grain Quality | Soybean","Positive | assumed societal benefit"
"346","Early Season Pest Management",90,"2004-2","2","1;2;3","Other Soil Properties","Biotic Factors","Soybean Mycorrhizal Colonization","soybean root mycorrhizal colonization (arbuscular mycorrhizae)","NA","NA","%","LSD","mean",0,"5","NA",3.8,2,"5","NA",4.9,"ns","untreated_seedF","untreated","untreated soybean, fumigated soil","fludioxonil","soybean with fludioxonil (0.07 g a.i. kg/seed) seed treatment, fumigated soil","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,1.1,"Other Soil Properties | Biotic Factors | Soybean Mycorrhizal Colonization","Positive | assumed societal benefit"
"347","Early Season Pest Management",90,"2004-2","2","1;2;3","Other Soil Properties","Biotic Factors","Soybean Mycorrhizal Colonization","soybean root mycorrhizal colonization (arbuscular mycorrhizae)","NA","NA","%","LSD","mean",0,"4","NA",2.9,2,"4","NA",6.1,"0.05","untreated_seedF","untreated","untreated soybean, nonfumigated soil","fludioxonil","soybean with fludioxonil (0.07 g a.i. kg/seed) seed treatment, non-fumigated soil","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,3.2,"Other Soil Properties | Biotic Factors | Soybean Mycorrhizal Colonization","Positive | assumed societal benefit"
"348","Early Season Pest Management",78,"1991-1","1","1","Crop Yields","Grain Production","Corn","maize grain yield","NA","NA","100 kg/ha","LSD","mean",0,"7","NA",105,3,"7","NA",108,"ns","untreated_bandI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","surface band organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 0 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal benefit",NA,NA,NA,NA,2.86,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"349","Early Season Pest Management",78,"1991-1","1","1","Crop Yields","Grain Production","Corn","maize grain yield","NA","NA","100 kg/ha","LSD","mean",0,"8","NA",112,3,"8","NA",107,"ns","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","surface band organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 35 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal benefit",NA,NA,NA,NA,-4.46,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"350","Early Season Pest Management",78,"1991-1","1","1","Crop Yields","Grain Production","Corn","maize grain yield","NA","NA","100 kg/ha","LSD","mean",0,"9","NA",109,3,"9","NA",110,"ns","untreated_bandI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","surface band organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal benefit",NA,NA,NA,NA,0.92,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"351","Early Season Pest Management",78,"1991-1","1","3","Crop Yields","Crop Growth","Corn (Reduction In Vigor)","maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)","NA","NA","%","LSD","mean",0,"9","NA",27,5,"9","NA",56,"0.05","untreated_bandI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (20% ai controlled release granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal harm",NA,NA,NA,NA,29,"Crop Yields | Crop Growth | Corn (Reduction In Vigor)","Positive | assumed societal harm"
"352","Early Season Pest Management",78,"1991-1","1","6","Crop Yields","Crop Growth","Corn (Reduction In Vigor)","maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)","NA","NA","%","LSD","mean",10,"21","23",0,11,"21","23",0,"ns","untreated_bandI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","T-bandorganophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal harm",NA,NA,NA,NA,0,"Crop Yields | Crop Growth | Corn (Reduction In Vigor)","Positive | assumed societal harm"
"353","Early Season Pest Management",78,"1991-1","1","6","Crop Yields","Crop Growth","Corn (Reduction In Vigor)","maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)","NA","NA","%","LSD","mean",10,"21","24",0,11,"21","24",10,"0.05","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-bandorganophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal harm",NA,NA,NA,NA,10,"Crop Yields | Crop Growth | Corn (Reduction In Vigor)","Positive | assumed societal harm"
"354","Early Season Pest Management",78,"1991-1","1","6","Crop Yields","Crop Growth","Corn (Reduction In Vigor)","maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)","NA","NA","%","LSD","mean",10,"21","25",3,11,"21","25",17,"0.05","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-bandorganophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal harm",NA,NA,NA,NA,14,"Crop Yields | Crop Growth | Corn (Reduction In Vigor)","Positive | assumed societal harm"
"355","Early Season Pest Management",78,"1991-1","1","6","Crop Yields","Crop Growth","Corn (Reduction In Vigor)","maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)","NA","NA","%","LSD","mean",10,"21","23",0,12,"21","23",0,"ns","untreated_bandI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal harm",NA,NA,NA,NA,0,"Crop Yields | Crop Growth | Corn (Reduction In Vigor)","Positive | assumed societal harm"
"356","Early Season Pest Management",78,"1991-1","1","6","Crop Yields","Crop Growth","Corn (Reduction In Vigor)","maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)","NA","NA","%","LSD","mean",10,"21","24",0,12,"21","24",3,"ns","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal harm",NA,NA,NA,NA,3,"Crop Yields | Crop Growth | Corn (Reduction In Vigor)","Positive | assumed societal harm"
"357","Early Season Pest Management",74,"1989-2","2","1","Crop Yields","Crop Damage","Crop Damaged By Invertebrates","maize plant death due to black cutworms","NA","NA","#","Fisher's LSD","sem",0,"NA","NA",4.5,21,"NA","NA",8.3,"0.05","untreated_furrowI","untreated","untreated maize seed","fonofos (Dyfonate II 15CG)","in-furrow insecticide, fonofos (226 g ai/ha, Dyfonate II 15CG)","Organophosphate (Insecticide)","Soil","Negative","assumed societal harm","Pests","Invertebrate Pests","Negative","assumed societal harm",84.44,"Crop Yields | Crop Damage | Crop Damaged By Invertebrates ; Pests | Invertebrate Pests | Crop Damaged By Invertebrates","Negative | assumed societal harm ; Negative | assumed societal harm"
"358","Early Season Pest Management",74,"1989-2","2","1","Crop Yields","Crop Damage","Crop Damaged By Invertebrates","maize plant death due to black cutworms","NA","NA","#","Fisher's LSD","mean",0,"NA","NA",25.7,25,"NA","NA",5.4,"0.05","untreated_bandI","untreated","untreated maize seed","fonofos (Dyfonate II 20G)","banded insecticide, fonofos (170 g ai/ha, Dyfonate II 20G)","Organophosphate (Insecticide)","Soil","Negative","assumed societal harm","Pests","Invertebrate Pests","Negative","assumed societal harm",-78.99,"Crop Yields | Crop Damage | Crop Damaged By Invertebrates ; Pests | Invertebrate Pests | Crop Damaged By Invertebrates","Negative | assumed societal harm ; Negative | assumed societal harm"
"359","Early Season Pest Management",74,"1989-2","2","1","Crop Yields","Crop Damage","Crop Damaged By Invertebrates","maize plant death due to black cutworms","NA","NA","#","Fisher's LSD","sem",0,"NA","NA",4.5,25,"NA","NA",2.4,"0.05","untreated_bandI","untreated","untreated maize seed","fonofos (Dyfonate II 20G)","banded insecticide, fonofos (170 g ai/ha, Dyfonate II 20G)","Organophosphate (Insecticide)","Soil","Negative","assumed societal harm","Pests","Invertebrate Pests","Negative","assumed societal harm",-46.67,"Crop Yields | Crop Damage | Crop Damaged By Invertebrates ; Pests | Invertebrate Pests | Crop Damaged By Invertebrates","Negative | assumed societal harm ; Negative | assumed societal harm"
"360","Early Season Pest Management",74,"1989-2","1","1","Crop Yields","Crop Damage","Crop Damaged By Invertebrates","maize plant death due to black cutworms","NA","NA","#","Fisher's LSD","mean",0,"NA","NA",23.6,11,"NA","NA",21,"ns","untreated_bandI","untreated","untreated maize seed","fonofos (Dyfonate II 20G)","banded insecticide, fonofos (170 g ai/ha, Dyfonate II)","Organophosphate (Insecticide)","Soil","Negative","assumed societal harm","Pests","Invertebrate Pests","Negative","assumed societal harm",-11.02,"Crop Yields | Crop Damage | Crop Damaged By Invertebrates ; Pests | Invertebrate Pests | Crop Damaged By Invertebrates","Negative | assumed societal harm ; Negative | assumed societal harm"
"361","Early Season Pest Management",74,"1989-2","1","1","Crop Yields","Crop Damage","Crop Damaged By Invertebrates","maize plant death due to black cutworms","NA","NA","#","Fisher's LSD","sem",0,"NA","NA",2.7,11,"NA","NA",5.5,"ns","untreated_bandI","untreated","untreated maize seed","fonofos (Dyfonate II 20G)","banded insecticide, fonofos (170 g ai/ha, Dyfonate II)","Organophosphate (Insecticide)","Soil","Negative","assumed societal harm","Pests","Invertebrate Pests","Negative","assumed societal harm",103.7,"Crop Yields | Crop Damage | Crop Damaged By Invertebrates ; Pests | Invertebrate Pests | Crop Damaged By Invertebrates","Negative | assumed societal harm ; Negative | assumed societal harm"
