review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention
Continuous cover,4016,1992-1,1,1,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,m^3/ha,Student-Newman-Keuls,mean,2,NA,NA,114,3,NA,NA,46,0.05,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Nutrient Management;Soil Health
Continuous cover,4016,1992-1,1,1,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,m^3/ha,Student-Newman-Keuls,mean,0,NA,NA,246,3,NA,NA,46,0.05,bare soil,bare soil,intercrop,bean;maize,2,Legume & Non-Legume,Bare Soil,Uniform,Rainfed,Nutrient Management;Soil Health
Continuous cover,4017,1981-9,4,2,Pests,Crop Damage,Damage from stem-borer,"percentage attack by stem borers on sorghum average over 98 day period, sorghum genotype Serena intercropped with cowpea",NA,NA,% attack/plant,LSD,mean,0,NA,NA,44.91,2,NA,NA,40.6,ns,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,4,2,Pests,Crop Damage,Damage from stem-borer,"percentage attack by stem borers on sorghum average over 98 day period, sorghum genotype ICS1 intercropped with ICV2",NA,NA,% attack/plant,LSD,mean,0,NA,NA,44.61,2,NA,NA,24.85,0.05,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,4,2,Pests,Crop Damage,Damage from stem-borer,"percentage attack by stem borers on sorghum average over 98 day period, sorghum genotype ICS2 intercropped with ICV2",NA,NA,% attack/plant,LSD,mean,0,NA,NA,36.39,2,NA,NA,26.33,0.05,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,4,2,Pests,Crop Damage,Damage from stem-borer,"percentage attack by stem borers on sorghum average over 98 day period, sorghum genotype Ochuti intercropped with ICV2",NA,NA,% attack/plant,LSD,mean,0,NA,NA,52.44,2,NA,NA,40.98,ns,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,4,2,Pests,Crop Damage,Damage from pod-borer,"percentage attack by Maruca testulalis and others on cowpea, cowpea genotype ICV2 intercropped with ICS1",NA,NA,% attack/plant,LSD,mean,1,NA,NA,22.6,2,NA,NA,4.26,0.05,monocrop,cowpea,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,4,2,Pests,Crop Damage,Damage from pod-borer,"percentage attack by Maruca testulalis and others on cowpea, cowpea genotype ICV2 intercropped with ICS2",NA,NA,% attack/plant,LSD,mean,1,NA,NA,22.6,2,NA,NA,2.07,0.05,monocrop,cowpea,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,4,2,Pests,Crop Damage,Damage from pod-borer,"percentage attack by Maruca testulalis and others on cowpea, cowpea genotype ICV2 intercropped with Ochuti",NA,NA,% attack/plant,LSD,mean,1,NA,NA,22.6,2,NA,NA,7.66,0.05,monocrop,cowpea,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,4,2,Pests,Crop Damage,Damage from pod-borer,"percentage attack by Maruca testulalis and others on cowpea, cowpea genotype ICV2 intercropped with Serena",NA,NA,% attack/plant,LSD,mean,1,NA,NA,22.6,2,NA,NA,17.28,ns,monocrop,cowpea,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,5;6,1,Pests,Crop Damage,Damage from stem-borer,"Chilo parteilus infestation of sorghum during short rains, sorghum genotypes Serena (S) intercropped with IS4660 (R)",NA,NA,% infestation of sorghum,LSD,mean,0,NA,NA,0.38,3,NA,NA,0.41,0.05,monocrop,sorghum,intercrop,sorghum;sorghum,2,Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,5;6,1,Pests,Crop Damage,Damage from stem-borer,"Chilo parteilus infestation of sorghum during short rains, sorghum genotypes IS4660 (R) intercropped with Serena (S)",NA,NA,% infestation of sorghum,LSD,mean,0,NA,NA,0.82,3,NA,NA,0.41,0.05,monocrop,sorghum,intercrop,sorghum;sorghum,2,Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,5;6,1,Pests,Crop Damage,Damage from stem-borer,"Chilo parteilus infestation of sorghum during short rains, sorghum genotypes Serena (S) intercropped with IS4660 (R)",NA,NA,LER,LSD,mean,0,NA,NA,1,3,NA,NA,1.04,0.05,monocrop,sorghum,intercrop,sorghum;sorghum,2,Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,5;6,1,Pests,Crop Damage,Damage from stem-borer,"Chilo parteilus infestation of sorghum during short rains, sorghum genotypes IS4660 (R) intercropped with Serena (S)",NA,NA,LER,LSD,mean,0,NA,NA,1,3,NA,NA,1.04,0.05,monocrop,sorghum,intercrop,sorghum;sorghum,2,Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,8,4,Pests,Crop Damage,Damage from stem-borer,"sorghum plants damaged by stem borers, sorghum genotype ICS3",NA,NA,% plants damaged at harvest,LSD,mean,0,NA,NA,25.9,2,NA,NA,14.1,NA,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,8,4,Pests,Crop Damage,Damage from stem-borer,"sorghum plants damaged by stem borers, sorghum genotype ICS4",NA,NA,% plants damaged at harvest,LSD,mean,0,NA,NA,26.8,2,NA,NA,19.4,NA,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,8,4,Pests,Invertebrate Pests,Stem-borers,"total number of larvae and pupae of Busseola fusca and Chilo partellus at harvest, sorghum genotype ICS 3",NA,NA,# larvae + pupae/25 plants at harvest,LSD,mean,0,NA,NA,6.33,2,NA,NA,3.11,NA,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,8,4,Pests,Invertebrate Pests,Stem-borers,"total number of larvae and pupae of Busseola fusca and Chilo partellus at harvest, sorghum genotype ICS 4",NA,NA,# larvae + pupae/25 plants at harvest,LSD,mean,0,NA,NA,6.06,2,NA,NA,4.11,NA,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,8,3,Pests,Crop Damage,Damage from stem-borer,"sorghum plants damaged by stem borers, sorghum genotype ICS3",NA,NA,% plants damaged at harvest,LSD,mean,0,NA,NA,35.44,2,NA,NA,31.65,NA,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,8,3,Pests,Crop Damage,Damage from stem-borer,"sorghum plants damaged by stem borers, sorghum genotype ICS4",NA,NA,% plants damaged at harvest,LSD,mean,0,NA,NA,35.44,2,NA,NA,34.17,NA,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,8,3,Pests,Invertebrate Pests,Stem-borers,"total number of larvae and pupae of Busseola fusca and Chilo partellus at harvest, sorghum genotype ICS 3",NA,NA,# larvae + pupae/25 plants at harvest,LSD,mean,0,NA,NA,11.99,2,NA,NA,12.37,NA,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4017,1981-9,8,3,Pests,Invertebrate Pests,Stem-borers,"total number of larvae and pupae of Busseola fusca and Chilo partellus at harvest, sorghum genotype ICS 4",NA,NA,# larvae + pupae/25 plants at harvest,LSD,mean,0,NA,NA,12.37,2,NA,NA,10.5,NA,monocrop,sorghum,intercrop,sorghum;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Pest Management
Continuous cover,4018,2016-2,1,1,Water Quality,Flow Quantity,Water discharge,"water runoff, long rains",NA,NA,mm/ha,LSD,mean,0,NA,NA,30.503,1,NA,NA,17.266,0.05,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,1,1,Water Quality,Flow Quantity,Water discharge,"water runoff, short rains",NA,NA,mm/ha,LSD,mean,0,NA,NA,42.302,1,NA,NA,17.554,0.05,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,2,1,Water Quality,Flow Quantity,Water discharge,"water runoff, long rains",NA,NA,mm/ha,LSD,mean,0,NA,NA,37.122,1,NA,NA,11.798,ns,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,1,1,Water Quality,Sediment Runoff,Sediment runoff,soil erosion - long rains,NA,NA,kg/ha,LSD,mean,0,NA,NA,1088.4,1,NA,NA,27.21,0.05,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,1,1,Water Quality,Sediment Runoff,Sediment runoff,soil erosion - short rains,NA,NA,kg/ha,LSD,mean,0,NA,NA,5768.7,1,NA,NA,435.4,0.05,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,2,1,Water Quality,Sediment Runoff,Sediment runoff,soil erosion - long rains,NA,NA,kg/ha,LSD,mean,0,NA,NA,925.2,1,NA,NA,353.7,0.05,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,1,1,Other Soil Properties,Physical Properties,Water infiltration,water infiltration - short rains,NA,NA,mL/s,LSD,mean,0,NA,NA,2.7,1,NA,NA,5.6,3.00E-03,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,2,1,Other Soil Properties,Physical Properties,Water infiltration,water infiltration - long rains,NA,NA,mL/s,LSD,mean,0,NA,NA,2.7,1,NA,NA,2.6,ns,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,1,1,Pests,Non-Predators & Pests,Earthworms,# of earthworms - short rains,NA,NA,#/m^2,LSD,mean,0,NA,NA,35.5,1,NA,NA,66.58,ns,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,2,1,Pests,Non-Predators & Pests,Earthworms,# of earthworms - long rains,NA,NA,#/m^2,LSD,mean,0,NA,NA,54.83,1,NA,NA,166.1,0.05,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,1,1,Crop Yields,Yields,Maize,Maize crop grain yield - short rains,NA,NA,kg/ha,LSD,mean,0,NA,NA,3071,1,NA,NA,4339,0.05,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,2,1,Crop Yields,Yields,Maize,Maize crop grain yield - long rains,NA,NA,kg/ha,LSD,mean,0,NA,NA,7260,1,NA,NA,4697,ns,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,1,1,Crop Yields,Yields,Beans,Common bean crop grain yield - short rains,NA,NA,kg/ha,LSD,mean,0,NA,NA,79,1,NA,NA,108,ns,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,2,1,Crop Yields,Yields,Beans,Common bean crop grain yield - long rains,NA,NA,kg/ha,LSD,mean,0,NA,NA,229,1,NA,NA,240,ns,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,1,1,Crop Yields,Crop Growth,Aboveground biomass,above ground biomass yield - short rains,NA,NA,kg/ha,LSD,mean,0,NA,NA,4336,1,NA,NA,5257,ns,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,1,1,Crop Yields,Crop Growth,Aboveground biomass,above ground biomass yield - long rains,NA,NA,kg/ha,LSD,mean,0,NA,NA,3192,1,NA,NA,3481,ns,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4018,2016-2,2,1,Crop Yields,Crop Growth,Aboveground biomass,above ground biomass yield - long rains,NA,NA,kg/ha,LSD,mean,0,NA,NA,8532,1,NA,NA,10426,ns,intercrop,maize;bean,alley crop,maize;bean;Calliandra,3,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Soil Health
Continuous cover,4019,2002-3,1,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 6 weeks after crop emergence, short rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,61.3,1,NA,NA,0,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,1,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 8 weeks after crop emergence, short rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,612.1,1,NA,NA,1.6,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,1,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 10 weeks after crop emergence, short rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,761.3,1,NA,NA,12.5,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 6 weeks after crop emergence, long rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,18.3,1,NA,NA,0.1,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 8 weeks after crop emergence, long rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,241.3,1,NA,NA,0,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 10 weeks after crop emergence, long rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,519.8,1,NA,NA,0.1,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 6 weeks after crop emergence, short rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,0.4,1,NA,NA,0,0.16,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 8 weeks after crop emergence, short rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,117.5,1,NA,NA,0,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 10 weeks after crop emergence, short rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,316.1,1,NA,NA,0,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,3,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 6 weeks after crop emergence, long rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,7.3,1,NA,NA,0,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,3,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 8 weeks after crop emergence, long rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,202.1,1,NA,NA,1.1,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,3,1,Pests,Weeds,Striga,"# of striga hermonthica counts per 84 sorghum plants at 10 weeks after crop emergence, long rains",NA,NA,# striga plants/84 sorghum plants,t test,mean,0,NA,NA,269.5,1,NA,NA,0,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,2,Pests,Weeds,Striga,"# of Striga/100 sorghum at 10 weeks after crop emergence, long rains",NA,NA,# Striga/100 plants,t test,mean,0,NA,NA,498,1,NA,NA,37,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4019,2002-3,3,2,Pests,Weeds,Striga,"# of Striga/100 sorghum at 10 weeks after crop emergence, long rains",NA,NA,# Striga/100 plants,t test,mean,0,NA,NA,576.7,1,NA,NA,74.7,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4019,2002-3,2,2,Pests,Crop Damage,Damage from stem-borer,"% sorghum damaged by cereal stemborers at 10 weeks after crop emergence, long rains",NA,NA,% plants damaged,t test,mean,0,NA,NA,29,1,NA,NA,19,0.03,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4019,2002-3,3,2,Pests,Crop Damage,Damage from stem-borer,"% sorghum damaged by cereal stemborers at 10 weeks after crop emergence, long rains",NA,NA,% plants damaged,t test,mean,0,NA,NA,28,1,NA,NA,7.7,0.03,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4019,2002-3,2,2,Crop Yields,Crop Growth,Plant height,"sorghum height at 10 weeks after crop emergence, long rains",NA,NA,cm,t test,mean,0,NA,NA,90.8,1,NA,NA,134.6,0.02,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4019,2002-3,3,2,Crop Yields,Crop Growth,Plant height,"sorghum height at 10 weeks after crop emergence, long rains",NA,NA,cm,t test,mean,0,NA,NA,90.4,1,NA,NA,156.9,0.04,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4019,2002-3,2,2,Crop Yields,Yields,Sorghum,"sorghum yield at 10 weeks after crop emergence, long rains",NA,NA,t/ha,t test,mean,0,NA,NA,0.9,1,NA,NA,1.7,0.03,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4019,2002-3,3,2,Crop Yields,Yields,Sorghum,"sorghum yield at 10 weeks after crop emergence, long rains",NA,NA,t/ha,t test,mean,0,NA,NA,0.8,1,NA,NA,1.6,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4019,2002-3,1,1,Pests,Crop Damage,Damage from stem-borer,"% sorghum damaged by cereal stemborers, short rains",NA,NA,% plants damaged,t test,mean,0,NA,NA,35.85,1,NA,NA,15.85,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Pests,Crop Damage,Damage from stem-borer,"% sorghum damaged by cereal stemborers, long rains",NA,NA,% plants damaged,t test,mean,0,NA,NA,3.79,1,NA,NA,2.07,0.06,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Pests,Crop Damage,Damage from stem-borer,"% sorghum damaged by cereal stemborers, short rains",NA,NA,% plants damaged,t test,mean,0,NA,NA,20.68,1,NA,NA,10.79,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,3,1,Pests,Crop Damage,Damage from stem-borer,"% sorghum damaged by cereal stemborers, long rains",NA,NA,% plants damaged,t test,mean,0,NA,NA,19.58,1,NA,NA,11.9,0.04,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,1,1,Crop Yields,Crop Growth,Plant height,"sorghum height, short rains",NA,NA,cm,t test,mean,0,NA,NA,98.63,1,NA,NA,151.13,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Crop Yields,Crop Growth,Plant height,"sorghum height, long rains",NA,NA,cm,t test,mean,0,NA,NA,129.85,1,NA,NA,141.75,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Crop Yields,Crop Growth,Plant height,"sorghum height, short rains",NA,NA,cm,t test,mean,0,NA,NA,90.17,1,NA,NA,116.86,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,3,1,Crop Yields,Crop Growth,Plant height,"sorghum height, long rains",NA,NA,cm,t test,mean,0,NA,NA,121.12,1,NA,NA,135.96,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,1,1,Crop Yields,Yields,Sorghum,"sorghum yield, short rains",NA,NA,t/ha,t test,mean,0,NA,NA,1.3,1,NA,NA,3.11,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Crop Yields,Yields,Sorghum,"sorghum yield, long rains",NA,NA,t/ha,t test,mean,0,NA,NA,1.32,1,NA,NA,2.32,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
Continuous cover,4019,2002-3,2,1,Crop Yields,Yields,Sorghum,"sorghum yield, short rains",NA,NA,t/ha,t test,mean,0,NA,NA,1.25,1,NA,NA,2.27,0.01,monocrop,sorghum,alley crop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Irrigated,Pest Management
